scan_time分析报告 - baseus-主板固定60Hz发送4.txt
==================================================

基本统计信息:
  总数据包数: 1475
  有效scan_time数: 1475
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 149.25
  递增值标准差: 8.61
  最小递增值: 50
  最大递增值: 150

重置分析:
  检测到重置次数: 11
  重置点位置: [134, 268, 402, 536, 670, 804, 938, 1072, 1206, 1340]...
  平均重置间隔: 122.9 包/次

一致性评估:
  一致性评分: 0.104 (1.0为完美一致)
  评估结果: 较差 - scan_time递增不稳定

详细数据:
序号	时间戳		scan_time	递增值
788	20:16:06.028	17550		150.0
789	20:16:06.043	17700		150.0
790	20:16:06.073	17850		150.0
791	20:16:06.088	18000		150.0
792	20:16:06.103	18150		150.0
793	20:16:06.118	18300		150.0
794	20:16:06.133	18450		150.0
795	20:16:06.148	18600		150.0
796	20:16:06.163	18750		150.0
797	20:16:06.178	18900		150.0
798	20:16:06.193	19050		150.0
799	20:16:06.208	19200		150.0
800	20:16:06.223	19350		150.0
801	20:16:06.238	19500		150.0
802	20:16:06.266	19650		150.0
803	20:16:06.283	19800		150.0
804	20:16:06.298	19950		150.0
805	20:16:06.313	0		50.0
806	20:16:06.343	150		150.0
807	20:16:06.358	300		150.0
808	20:16:06.371	450		150.0
809	20:16:06.388	600		150.0
810	20:16:06.403	750		150.0
811	20:16:06.418	900		150.0
812	20:16:06.433	1050		150.0
813	20:16:06.448	1200		150.0
814	20:16:06.463	1350		150.0
815	20:16:06.493	1500		150.0
816	20:16:06.508	1650		150.0
817	20:16:06.523	1800		150.0
818	20:16:06.538	1950		150.0
819	20:16:06.553	2100		150.0
820	20:16:06.568	2250		150.0
821	20:16:06.583	2400		150.0
822	20:16:06.598	2550		150.0
823	20:16:06.613	2700		150.0
824	20:16:06.628	2850		150.0
825	20:16:06.656	3000		150.0
826	20:16:06.673	3150		150.0
827	20:16:06.688	3300		150.0
828	20:16:06.703	3450		150.0
829	20:16:06.718	3600		150.0
830	20:16:06.733	3750		150.0
831	20:16:06.748	3900		150.0
832	20:16:06.763	4050		150.0
833	20:16:06.778	4200		150.0
834	20:16:06.806	4350		150.0
835	20:16:06.823	4500		150.0
836	20:16:06.838	4650		150.0
837	20:16:06.853	4800		150.0
838	20:16:06.867	4950		150.0
839	20:16:06.882	5100		150.0
840	20:16:06.911	5250		150.0
841	20:16:06.926	5400		150.0
842	20:16:06.941	5550		150.0
843	20:16:06.956	5700		150.0
844	20:16:06.971	5850		150.0
845	20:16:06.986	6000		150.0
846	20:16:07.001	6150		150.0
847	20:16:07.016	6300		150.0
848	20:16:07.031	6450		150.0
849	20:16:07.046	6600		150.0
850	20:16:07.061	6750		150.0
851	20:16:07.076	6900		150.0
852	20:16:07.091	7050		150.0
853	20:16:07.120	7200		150.0
854	20:16:07.136	7350		150.0
855	20:16:07.151	7500		150.0
856	20:16:07.167	7650		150.0
857	20:16:07.182	7800		150.0
858	20:16:07.196	7950		150.0
859	20:16:07.211	8100		150.0
860	20:16:07.226	8250		150.0
861	20:16:07.241	8400		150.0
862	20:16:07.256	8550		150.0
863	20:16:07.285	8700		150.0
864	20:16:07.301	8850		150.0
865	20:16:07.316	9000		150.0
866	20:16:07.331	9150		150.0
867	20:16:07.346	9300		150.0
868	20:16:07.375	9450		150.0
869	20:16:07.391	9600		150.0
870	20:16:07.408	9750		150.0
871	20:16:07.423	9900		150.0
872	20:16:07.438	10050		150.0
873	20:16:07.453	10200		150.0
874	20:16:07.468	10350		150.0
875	20:16:07.484	10500		150.0
876	20:16:07.511	10650		150.0
877	20:16:07.526	10800		150.0
878	20:16:07.541	10950		150.0
879	20:16:07.556	11100		150.0
880	20:16:07.571	11250		150.0
881	20:16:07.586	11400		150.0
882	20:16:07.615	11550		150.0
883	20:16:07.631	11700		150.0
884	20:16:07.646	11850		150.0
885	20:16:07.661	12000		150.0
886	20:16:07.676	12150		150.0
887	20:16:07.691	12300		150.0
888	20:16:07.706	12450		150.0
889	20:16:07.721	12600		150.0
890	20:16:07.736	12750		150.0
891	20:16:07.751	12900		150.0
892	20:16:07.767	13050		150.0
893	20:16:07.781	13200		150.0
894	20:16:07.796	13350		150.0
895	20:16:07.825	13500		150.0
896	20:16:07.841	13650		150.0
897	20:16:07.856	13800		150.0
898	20:16:07.871	13950		150.0
899	20:16:07.886	14100		150.0
900	20:16:07.903	14250		150.0
901	20:16:07.918	14400		150.0
902	20:16:07.933	14550		150.0
903	20:16:07.948	14700		150.0
904	20:16:07.963	14850		150.0
905	20:16:07.991	15000		150.0
906	20:16:08.008	15150		150.0
907	20:16:08.023	15300		150.0
908	20:16:08.038	15450		150.0
909	20:16:08.053	15600		150.0
910	20:16:08.066	15750		150.0
911	20:16:08.082	15900		150.0
912	20:16:08.096	16050		150.0
913	20:16:08.111	16200		150.0
914	20:16:08.140	16350		150.0
915	20:16:08.156	16500		150.0
916	20:16:08.171	16650		150.0
917	20:16:08.186	16800		150.0
918	20:16:08.201	16950		150.0
919	20:16:08.216	17100		150.0
920	20:16:08.231	17250		150.0
921	20:16:08.246	17400		150.0
922	20:16:08.261	17550		150.0
923	20:16:08.276	17700		150.0
924	20:16:08.305	17850		150.0
925	20:16:08.321	18000		150.0
926	20:16:08.336	18150		150.0
927	20:16:08.351	18300		150.0
928	20:16:08.367	18450		150.0
929	20:16:08.382	18600		150.0
930	20:16:08.396	18750		150.0
931	20:16:08.411	18900		150.0
932	20:16:08.426	19050		150.0
933	20:16:08.455	19200		150.0
934	20:16:08.471	19350		150.0
935	20:16:08.486	19500		150.0
936	20:16:08.501	19650		150.0
937	20:16:08.516	19800		150.0
938	20:16:08.531	19950		150.0
939	20:16:08.546	0		50.0
940	20:16:08.561	150		150.0
941	20:16:08.578	300		150.0
942	20:16:08.608	450		150.0
943	20:16:08.622	600		150.0
944	20:16:08.638	750		150.0
945	20:16:08.653	900		150.0
946	20:16:08.668	1050		150.0
947	20:16:08.683	1200		150.0
948	20:16:08.698	1350		150.0
949	20:16:08.713	1500		150.0
950	20:16:08.726	1650		150.0
951	20:16:08.741	1800		150.0
952	20:16:08.770	1950		150.0
953	20:16:08.786	2100		150.0
954	20:16:08.801	2250		150.0
955	20:16:08.816	2400		150.0
956	20:16:08.831	2550		150.0
957	20:16:08.846	2700		150.0
958	20:16:08.861	2850		150.0
959	20:16:08.876	3000		150.0
960	20:16:08.891	3150		150.0
961	20:16:08.935	3300		150.0
962	20:16:08.953	3450		150.0
963	20:16:08.968	3600		150.0
964	20:16:08.983	3750		150.0
965	20:16:08.998	3900		150.0
966	20:16:09.013	4050		150.0
967	20:16:09.028	4200		150.0
968	20:16:09.041	4350		150.0
969	20:16:09.056	4500		150.0
970	20:16:09.071	4650		150.0
971	20:16:09.086	4800		150.0
972	20:16:09.101	4950		150.0
973	20:16:09.116	5100		150.0
974	20:16:09.131	5250		150.0
975	20:16:09.146	5400		150.0
976	20:16:09.161	5550		150.0
977	20:16:09.176	5700		150.0
978	20:16:09.191	5850		150.0
979	20:16:09.206	6000		150.0
980	20:16:09.235	6150		150.0
981	20:16:09.251	6300		150.0
982	20:16:09.268	6450		150.0
983	20:16:09.283	6600		150.0
984	20:16:09.297	6750		150.0
985	20:16:09.312	6900		150.0
986	20:16:09.328	7050		150.0
987	20:16:09.341	7200		150.0
988	20:16:09.358	7350		150.0
989	20:16:09.373	7500		150.0
990	20:16:09.401	7650		150.0
991	20:16:09.418	7800		150.0
992	20:16:09.433	7950		150.0
993	20:16:09.447	8100		150.0
994	20:16:09.463	8250		150.0
995	20:16:09.491	8400		150.0
996	20:16:09.508	8550		150.0
997	20:16:09.523	8700		150.0
998	20:16:09.538	8850		150.0
999	20:16:09.553	9000		150.0
1000	20:16:09.568	9150		150.0
1001	20:16:09.583	9300		150.0
1002	20:16:09.598	9450		150.0
1003	20:16:09.628	9600		150.0
1004	20:16:09.643	9750		150.0
1005	20:16:09.658	9900		150.0
1006	20:16:09.673	10050		150.0
1007	20:16:09.688	10200		150.0
1008	20:16:09.703	10350		150.0
1009	20:16:09.718	10500		150.0
1010	20:16:09.733	10650		150.0
1011	20:16:09.746	10800		150.0
1012	20:16:09.763	10950		150.0
1013	20:16:09.793	11100		150.0
1014	20:16:09.808	11250		150.0
1015	20:16:09.823	11400		150.0
1016	20:16:09.838	11550		150.0
1017	20:16:09.852	11700		150.0
1018	20:16:09.880	11850		150.0
1019	20:16:09.898	12000		150.0
1020	20:16:09.913	12150		150.0
1021	20:16:09.928	12300		150.0
1022	20:16:09.943	12450		150.0
1023	20:16:09.956	12600		150.0
1024	20:16:09.973	12750		150.0
1025	20:16:09.988	12900		150.0
1026	20:16:10.018	13050		150.0
1027	20:16:10.033	13200		150.0
1028	20:16:10.048	13350		150.0
1029	20:16:10.062	13500		150.0
1030	20:16:10.078	13650		150.0
1031	20:16:10.093	13800		150.0
1032	20:16:10.108	13950		150.0
1033	20:16:10.123	14100		150.0
1034	20:16:10.138	14250		150.0
1035	20:16:10.153	14400		150.0
1036	20:16:10.184	14550		150.0
1037	20:16:10.198	14700		150.0
1038	20:16:10.213	14850		150.0
1039	20:16:10.228	15000		150.0
1040	20:16:10.243	15150		150.0
1041	20:16:10.273	15300		150.0
1042	20:16:10.287	15450		150.0
1043	20:16:10.303	15600		150.0
1044	20:16:10.318	15750		150.0
1045	20:16:10.333	15900		150.0
1046	20:16:10.348	16050		150.0
1047	20:16:10.363	16200		150.0
1048	20:16:10.378	16350		150.0
1049	20:16:10.408	16500		150.0
1050	20:16:10.423	16650		150.0
1051	20:16:10.438	16800		150.0
1052	20:16:10.453	16950		150.0
1053	20:16:10.467	17100		150.0
1054	20:16:10.483	17250		150.0
1055	20:16:10.498	17400		150.0
1056	20:16:10.513	17550		150.0
1057	20:16:10.528	17700		150.0
1058	20:16:10.543	17850		150.0
1059	20:16:10.571	18000		150.0
1060	20:16:10.588	18150		150.0
1061	20:16:10.603	18300		150.0
1062	20:16:10.618	18450		150.0
1063	20:16:10.633	18600		150.0
1064	20:16:10.663	18750		150.0
1065	20:16:10.678	18900		150.0
1066	20:16:10.693	19050		150.0
1067	20:16:10.708	19200		150.0
1068	20:16:10.723	19350		150.0
1069	20:16:10.738	19500		150.0
1070	20:16:10.753	19650		150.0
1071	20:16:10.768	19800		150.0
1072	20:16:10.798	19950		150.0
1073	20:16:10.813	0		50.0
1074	20:16:10.828	150		150.0
1075	20:16:10.843	300		150.0
1076	20:16:10.858	450		150.0
1077	20:16:10.873	600		150.0
1078	20:16:10.888	750		150.0
1079	20:16:10.903	900		150.0
1080	20:16:10.918	1050		150.0
1081	20:16:10.933	1200		150.0
1082	20:16:10.961	1350		150.0
1083	20:16:10.978	1500		150.0
1084	20:16:10.993	1650		150.0
1085	20:16:11.008	1800		150.0
1086	20:16:11.023	1950		150.0
1087	20:16:11.053	2100		150.0
1088	20:16:11.068	2250		150.0
1089	20:16:11.082	2400		150.0
1090	20:16:11.096	2550		150.0
1091	20:16:11.113	2700		150.0
1092	20:16:11.128	2850		150.0
1093	20:16:11.143	3000		150.0
1094	20:16:11.158	3150		150.0
1095	20:16:11.187	3300		150.0
1096	20:16:11.203	3450		150.0
1097	20:16:11.218	3600		150.0
1098	20:16:11.233	3750		150.0
1099	20:16:11.248	3900		150.0
1100	20:16:11.263	4050		150.0
1101	20:16:11.292	4200		150.0
1102	20:16:11.308	4350		150.0
1103	20:16:11.320	4500		150.0
1104	20:16:11.337	4650		150.0
1105	20:16:11.351	4800		150.0
1106	20:16:11.368	4950		150.0
1107	20:16:11.383	5100		150.0
1108	20:16:11.398	5250		150.0
1109	20:16:11.413	5400		150.0
1110	20:16:11.441	5550		150.0
1111	20:16:11.458	5700		150.0
1112	20:16:11.473	5850		150.0
1113	20:16:11.488	6000		150.0
1114	20:16:11.503	6150		150.0
1115	20:16:11.518	6300		150.0
1116	20:16:11.533	6450		150.0
1117	20:16:11.548	6600		150.0
1118	20:16:11.578	6750		150.0
1119	20:16:11.592	6900		150.0
1120	20:16:11.608	7050		150.0
1121	20:16:11.623	7200		150.0
1122	20:16:11.638	7350		150.0
1123	20:16:11.653	7500		150.0
1124	20:16:11.668	7650		150.0
1125	20:16:11.682	7800		150.0
1126	20:16:11.696	7950		150.0
1127	20:16:11.712	8100		150.0
1128	20:16:11.740	8250		150.0
1129	20:16:11.758	8400		150.0
1130	20:16:11.773	8550		150.0
1131	20:16:11.788	8700		150.0
1132	20:16:11.802	8850		150.0
1133	20:16:11.830	9000		150.0
1134	20:16:11.848	9150		150.0
1135	20:16:11.863	9300		150.0
1136	20:16:11.876	9450		150.0
1137	20:16:11.891	9600		150.0
1138	20:16:11.906	9750		150.0
1139	20:16:11.921	9900		150.0
1140	20:16:11.936	10050		150.0
1141	20:16:11.965	10200		150.0
1142	20:16:11.982	10350		150.0
1143	20:16:11.996	10500		150.0
1144	20:16:12.011	10650		150.0
1145	20:16:12.026	10800		150.0
1146	20:16:12.055	10950		150.0
1147	20:16:12.071	11100		150.0
1148	20:16:12.087	11250		150.0
1149	20:16:12.103	11400		150.0
1150	20:16:12.118	11550		150.0
1151	20:16:12.133	11700		150.0
1152	20:16:12.148	11850		150.0
1153	20:16:12.163	12000		150.0
1154	20:16:12.178	12150		150.0
1155	20:16:12.193	12300		150.0
1156	20:16:12.207	12450		150.0
1157	20:16:12.221	12600		150.0
1158	20:16:12.236	12750		150.0
1159	20:16:12.251	12900		150.0
1160	20:16:12.280	13050		150.0
1161	20:16:12.295	13200		150.0
1162	20:16:12.311	13350		150.0
1163	20:16:12.326	13500		150.0
1164	20:16:12.341	13650		150.0
1165	20:16:12.356	13800		150.0
1166	20:16:12.371	13950		150.0
1167	20:16:12.386	14100		150.0
1168	20:16:12.401	14250		150.0
1169	20:16:12.431	14400		150.0
1170	20:16:12.448	14550		150.0
1171	20:16:12.463	14700		150.0
1172	20:16:12.478	14850		150.0
1173	20:16:12.493	15000		150.0
1174	20:16:12.508	15150		150.0
1175	20:16:12.523	15300		150.0
1176	20:16:12.538	15450		150.0
1177	20:16:12.553	15600		150.0
1178	20:16:12.568	15750		150.0
1179	20:16:12.598	15900		150.0
1180	20:16:12.613	16050		150.0
1181	20:16:12.628	16200		150.0
1182	20:16:12.643	16350		150.0
1183	20:16:12.673	16500		150.0
1184	20:16:12.688	16650		150.0
1185	20:16:12.703	16800		150.0
1186	20:16:12.717	16950		150.0
1187	20:16:12.733	17100		150.0
1188	20:16:12.748	17250		150.0
1189	20:16:12.763	17400		150.0
1190	20:16:12.778	17550		150.0
1191	20:16:12.793	17700		150.0
1192	20:16:12.822	17850		150.0
1193	20:16:12.838	18000		150.0
1194	20:16:12.853	18150		150.0
1195	20:16:12.868	18300		150.0
1196	20:16:12.884	18450		150.0
1197	20:16:12.898	18600		150.0
1198	20:16:12.913	18750		150.0
1199	20:16:12.926	18900		150.0
1200	20:16:12.943	19050		150.0
1201	20:16:12.958	19200		150.0
1202	20:16:12.986	19350		150.0
1203	20:16:13.001	19500		150.0
1204	20:16:13.016	19650		150.0
1205	20:16:13.031	19800		150.0
1206	20:16:13.046	19950		150.0
1207	20:16:13.061	0		50.0
1208	20:16:13.076	150		150.0
1209	20:16:13.091	300		150.0
1210	20:16:13.106	450		150.0
1211	20:16:13.135	600		150.0
1212	20:16:13.151	750		150.0
1213	20:16:13.167	900		150.0
1214	20:16:13.183	1050		150.0
1215	20:16:13.198	1200		150.0
1216	20:16:13.213	1350		150.0
1217	20:16:13.228	1500		150.0
1218	20:16:13.241	1650		150.0
1219	20:16:13.256	1800		150.0
1220	20:16:13.271	1950		150.0
1221	20:16:13.300	2100		150.0
1222	20:16:13.316	2250		150.0
1223	20:16:13.331	2400		150.0
1224	20:16:13.346	2550		150.0
1225	20:16:13.361	2700		150.0
1226	20:16:13.376	2850		150.0
1227	20:16:13.391	3000		150.0
1228	20:16:13.406	3150		150.0
1229	20:16:13.421	3300		150.0
1230	20:16:13.450	3450		150.0
1231	20:16:13.468	3600		150.0
1232	20:16:13.483	3750		150.0
1233	20:16:13.498	3900		150.0
1234	20:16:13.513	4050		150.0
1235	20:16:13.528	4200		150.0
1236	20:16:13.541	4350		150.0
1237	20:16:13.558	4500		150.0
1238	20:16:13.573	4650		150.0
1239	20:16:13.588	4800		150.0
1240	20:16:13.618	4950		150.0
1241	20:16:13.633	5100		150.0
1242	20:16:13.647	5250		150.0
1243	20:16:13.663	5400		150.0
1244	20:16:13.678	5550		150.0
1245	20:16:13.708	5700		150.0
1246	20:16:13.723	5850		150.0
1247	20:16:13.738	6000		150.0
1248	20:16:13.753	6150		150.0
1249	20:16:13.768	6300		150.0
1250	20:16:13.783	6450		150.0
1251	20:16:13.813	6600		150.0
1252	20:16:13.828	6750		150.0
1253	20:16:13.843	6900		150.0
1254	20:16:13.858	7050		150.0
1255	20:16:13.873	7200		150.0
1256	20:16:13.888	7350		150.0
1257	20:16:13.903	7500		150.0
1258	20:16:13.918	7650		150.0
1259	20:16:13.933	7800		150.0
1260	20:16:13.947	7950		150.0
1261	20:16:13.963	8100		150.0
1262	20:16:13.978	8250		150.0
1263	20:16:14.008	8400		150.0
1264	20:16:14.023	8550		150.0
1265	20:16:14.038	8700		150.0
1266	20:16:14.066	8850		150.0
1267	20:16:14.084	9000		150.0
1268	20:16:14.098	9150		150.0
1269	20:16:14.113	9300		150.0
1270	20:16:14.128	9450		150.0
1271	20:16:14.143	9600		150.0
1272	20:16:14.156	9750		150.0
1273	20:16:14.173	9900		150.0
1274	20:16:14.188	10050		150.0
1275	20:16:14.203	10200		150.0
1276	20:16:14.218	10350		150.0
1277	20:16:14.233	10500		150.0
1278	20:16:14.248	10650		150.0
1279	20:16:14.263	10800		150.0
1280	20:16:14.278	10950		150.0
1281	20:16:14.292	11100		150.0
1282	20:16:14.320	11250		150.0
1283	20:16:14.338	11400		150.0
1284	20:16:14.353	11550		150.0
1285	20:16:14.368	11700		150.0
1286	20:16:14.383	11850		150.0
1287	20:16:14.398	12000		150.0
1288	20:16:14.413	12150		150.0
1289	20:16:14.428	12300		150.0
1290	20:16:14.443	12450		150.0
1291	20:16:14.471	12600		150.0
1292	20:16:14.488	12750		150.0
1293	20:16:14.503	12900		150.0
1294	20:16:14.518	13050		150.0
1295	20:16:14.533	13200		150.0
1296	20:16:14.548	13350		150.0
1297	20:16:14.562	13500		150.0
1298	20:16:14.578	13650		150.0
1299	20:16:14.593	13800		150.0
1300	20:16:14.623	13950		150.0
1301	20:16:14.638	14100		150.0
1302	20:16:14.653	14250		150.0
1303	20:16:14.667	14400		150.0
1304	20:16:14.683	14550		150.0
1305	20:16:14.698	14700		150.0
1306	20:16:14.713	14850		150.0
1307	20:16:14.728	15000		150.0
1308	20:16:14.743	15150		150.0
1309	20:16:14.756	15300		150.0
1310	20:16:14.786	15450		150.0
1311	20:16:14.803	15600		150.0
1312	20:16:14.818	15750		150.0
1313	20:16:14.833	15900		150.0
1314	20:16:14.863	16050		150.0
1315	20:16:14.878	16200		150.0
1316	20:16:14.893	16350		150.0
1317	20:16:14.908	16500		150.0
1318	20:16:14.923	16650		150.0
1319	20:16:14.938	16800		150.0
1320	20:16:14.953	16950		150.0
1321	20:16:14.968	17100		150.0
1322	20:16:14.984	17250		150.0
1323	20:16:15.013	17400		150.0
1324	20:16:15.028	17550		150.0
1325	20:16:15.043	17700		150.0
1326	20:16:15.058	17850		150.0
1327	20:16:15.073	18000		150.0
1328	20:16:15.088	18150		150.0
1329	20:16:15.103	18300		150.0
1330	20:16:15.118	18450		150.0
1331	20:16:15.133	18600		150.0
1332	20:16:15.148	18750		150.0
1333	20:16:15.176	18900		150.0
1334	20:16:15.193	19050		150.0
1335	20:16:15.208	19200		150.0
1336	20:16:15.223	19350		150.0
1337	20:16:15.238	19500		150.0
1338	20:16:15.253	19650		150.0
1339	20:16:15.268	19800		150.0
1340	20:16:15.282	19950		150.0
1341	20:16:15.298	0		50.0
1342	20:16:15.328	150		150.0
1343	20:16:15.343	300		150.0
1344	20:16:15.358	450		150.0
1345	20:16:15.388	600		150.0
1346	20:16:15.403	750		150.0
1347	20:16:15.418	900		150.0
1348	20:16:15.433	1050		150.0
1349	20:16:15.448	1200		150.0
1350	20:16:15.463	1350		150.0
1351	20:16:15.478	1500		150.0
1352	20:16:15.493	1650		150.0
1353	20:16:15.508	1800		150.0
1354	20:16:15.523	1950		150.0
1355	20:16:15.538	2100		150.0
1356	20:16:15.553	2250		150.0
1357	20:16:15.569	2400		150.0
1358	20:16:15.583	2550		150.0
1359	20:16:15.598	2700		150.0
1360	20:16:15.613	2850		150.0
1361	20:16:15.643	3000		150.0
1362	20:16:15.658	3150		150.0
1363	20:16:15.673	3300		150.0
1364	20:16:15.688	3450		150.0
1365	20:16:15.703	3600		150.0
1366	20:16:15.718	3750		150.0
1367	20:16:15.733	3900		150.0
1368	20:16:15.748	4050		150.0
1369	20:16:15.763	4200		150.0
1370	20:16:15.776	4350		150.0
1371	20:16:15.805	4500		150.0
1372	20:16:15.821	4650		150.0
1373	20:16:15.836	4800		150.0
1374	20:16:15.851	4950		150.0
1375	20:16:15.867	5100		150.0
1376	20:16:15.895	5250		150.0
1377	20:16:15.911	5400		150.0
1378	20:16:15.926	5550		150.0
1379	20:16:15.941	5700		150.0
1380	20:16:15.956	5850		150.0
1381	20:16:15.971	6000		150.0
1382	20:16:15.986	6150		150.0
1383	20:16:16.001	6300		150.0
1384	20:16:16.031	6450		150.0
1385	20:16:16.048	6600		150.0
1386	20:16:16.063	6750		150.0
1387	20:16:16.078	6900		150.0
1388	20:16:16.093	7050		150.0
1389	20:16:16.108	7200		150.0
1390	20:16:16.123	7350		150.0
1391	20:16:16.138	7500		150.0
1392	20:16:16.153	7650		150.0
1393	20:16:16.169	7800		150.0
1394	20:16:16.198	7950		150.0
1395	20:16:16.213	8100		150.0
1396	20:16:16.228	8250		150.0
1397	20:16:16.243	8400		150.0
1398	20:16:16.258	8550		150.0
1399	20:16:16.273	8700		150.0
1400	20:16:16.287	8850		150.0
1401	20:16:16.302	9000		150.0
1402	20:16:16.318	9150		150.0
1403	20:16:16.348	9300		150.0
1404	20:16:16.363	9450		150.0
1405	20:16:16.378	9600		150.0
1406	20:16:16.393	9750		150.0
1407	20:16:16.406	9900		150.0
1408	20:16:16.423	10050		150.0
1409	20:16:16.438	10200		150.0
1410	20:16:16.453	10350		150.0
1411	20:16:16.468	10500		150.0
1412	20:16:16.498	10650		150.0
1413	20:16:16.512	10800		150.0
1414	20:16:16.528	10950		150.0
1415	20:16:16.543	11100		150.0
1416	20:16:16.558	11250		150.0
1417	20:16:16.573	11400		150.0
1418	20:16:16.588	11550		150.0
1419	20:16:16.618	11700		150.0
1420	20:16:16.633	11850		150.0
1421	20:16:16.648	12000		150.0
1422	20:16:16.663	12150		150.0
1423	20:16:16.678	12300		150.0
1424	20:16:16.693	12450		150.0
1425	20:16:16.708	12600		150.0
1426	20:16:16.723	12750		150.0
1427	20:16:16.738	12900		150.0
1428	20:16:16.753	13050		150.0
1429	20:16:16.769	13200		150.0
1430	20:16:16.783	13350		150.0
1431	20:16:16.813	13500		150.0
1432	20:16:16.841	13650		150.0
1433	20:16:16.858	13800		150.0
1434	20:16:16.871	13950		150.0
1435	20:16:16.886	14100		150.0
1436	20:16:16.901	14250		150.0
1437	20:16:16.916	14400		150.0
1438	20:16:16.931	14550		150.0
1439	20:16:16.946	14700		150.0
1440	20:16:16.961	14850		150.0
1441	20:16:16.976	15000		150.0
1442	20:16:16.991	15150		150.0
1443	20:16:17.006	15300		150.0
1444	20:16:17.021	15450		150.0
1445	20:16:17.036	15600		150.0
1446	20:16:17.051	15750		150.0
1447	20:16:17.066	15900		150.0
1448	20:16:17.082	16050		150.0
1449	20:16:17.098	16200		150.0
1450	20:16:17.126	16350		150.0
1451	20:16:17.143	16500		150.0
1452	20:16:17.158	16650		150.0
1453	20:16:17.173	16800		150.0
1454	20:16:17.188	16950		150.0
1455	20:16:17.203	17100		150.0
1456	20:16:17.216	17250		150.0
1457	20:16:17.231	17400		150.0
1458	20:16:17.246	17550		150.0
1459	20:16:17.275	17700		150.0
1460	20:16:17.291	17850		150.0
1461	20:16:17.306	18000		150.0
1462	20:16:17.321	18150		150.0
1463	20:16:17.336	18300		150.0
1464	20:16:17.351	18450		150.0
1465	20:16:17.367	18600		150.0
1466	20:16:17.381	18750		150.0
1467	20:16:17.396	18900		150.0
1468	20:16:17.411	19050		150.0
1469	20:16:17.440	19200		150.0
1470	20:16:17.456	19350		150.0
1471	20:16:17.473	19500		150.0
1472	20:16:17.488	19650		150.0
1473	20:16:17.503	19800		150.0
1474	20:16:17.518	19950		150.0
1475	20:16:17.532	0		50.0
