scan_time分析报告 - KB04122-主板固定60Hz发送4.txt
==================================================

基本统计信息:
  总数据包数: 1475
  有效scan_time数: 1475
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 149.25
  递增值标准差: 8.61
  最小递增值: 50
  最大递增值: 150

重置分析:
  检测到重置次数: 11
  重置点位置: [134, 268, 402, 536, 670, 804, 938, 1072, 1206, 1340]...
  平均重置间隔: 122.9 包/次

一致性评估:
  一致性评分: 0.104 (1.0为完美一致)
  评估结果: 较差 - scan_time递增不稳定

详细数据:
序号	时间戳		scan_time	递增值
788	19:55:04.803	17550		150.0
789	19:55:04.818	17700		150.0
790	19:55:04.833	17850		150.0
791	19:55:04.863	18000		150.0
792	19:55:04.878	18150		150.0
793	19:55:04.893	18300		150.0
794	19:55:04.908	18450		150.0
795	19:55:04.923	18600		150.0
796	19:55:04.938	18750		150.0
797	19:55:04.953	18900		150.0
798	19:55:04.966	19050		150.0
799	19:55:04.983	19200		150.0
800	19:55:04.999	19350		150.0
801	19:55:05.012	19500		150.0
802	19:55:05.040	19650		150.0
803	19:55:05.058	19800		150.0
804	19:55:05.073	19950		150.0
805	19:55:05.088	0		50.0
806	19:55:05.103	150		150.0
807	19:55:05.116	300		150.0
808	19:55:05.146	450		150.0
809	19:55:05.163	600		150.0
810	19:55:05.178	750		150.0
811	19:55:05.193	900		150.0
812	19:55:05.208	1050		150.0
813	19:55:05.221	1200		150.0
814	19:55:05.238	1350		150.0
815	19:55:05.267	1500		150.0
816	19:55:05.283	1650		150.0
817	19:55:05.298	1800		150.0
818	19:55:05.328	1950		150.0
819	19:55:05.343	2100		150.0
820	19:55:05.358	2250		150.0
821	19:55:05.388	2400		150.0
822	19:55:05.403	2550		150.0
823	19:55:05.418	2700		150.0
824	19:55:05.418	2850		150.0
825	19:55:05.433	3000		150.0
826	19:55:05.448	3150		150.0
827	19:55:05.463	3300		150.0
828	19:55:05.478	3450		150.0
829	19:55:05.508	3600		150.0
830	19:55:05.523	3750		150.0
831	19:55:05.538	3900		150.0
832	19:55:05.553	4050		150.0
833	19:55:05.568	4200		150.0
834	19:55:05.583	4350		150.0
835	19:55:05.598	4500		150.0
836	19:55:05.613	4650		150.0
837	19:55:05.626	4800		150.0
838	19:55:05.643	4950		150.0
839	19:55:05.673	5100		150.0
840	19:55:05.688	5250		150.0
841	19:55:05.703	5400		150.0
842	19:55:05.718	5550		150.0
843	19:55:05.732	5700		150.0
844	19:55:05.748	5850		150.0
845	19:55:05.763	6000		150.0
846	19:55:05.778	6150		150.0
847	19:55:05.793	6300		150.0
848	19:55:05.823	6450		150.0
849	19:55:05.838	6600		150.0
850	19:55:05.853	6750		150.0
851	19:55:05.868	6900		150.0
852	19:55:05.883	7050		150.0
853	19:55:05.898	7200		150.0
854	19:55:05.913	7350		150.0
855	19:55:05.928	7500		150.0
856	19:55:05.943	7650		150.0
857	19:55:05.958	7800		150.0
858	19:55:06.001	7950		150.0
859	19:55:06.018	8100		150.0
860	19:55:06.033	8250		150.0
861	19:55:06.048	8400		150.0
862	19:55:06.063	8550		150.0
863	19:55:06.078	8700		150.0
864	19:55:06.093	8850		150.0
865	19:55:06.108	9000		150.0
866	19:55:06.123	9150		150.0
867	19:55:06.137	9300		150.0
868	19:55:06.153	9450		150.0
869	19:55:06.168	9600		150.0
870	19:55:06.183	9750		150.0
871	19:55:06.198	9900		150.0
872	19:55:06.213	10050		150.0
873	19:55:06.228	10200		150.0
874	19:55:06.241	10350		150.0
875	19:55:06.258	10500		150.0
876	19:55:06.273	10650		150.0
877	19:55:06.303	10800		150.0
878	19:55:06.318	10950		150.0
879	19:55:06.333	11100		150.0
880	19:55:06.346	11250		150.0
881	19:55:06.364	11400		150.0
882	19:55:06.378	11550		150.0
883	19:55:06.406	11700		150.0
884	19:55:06.423	11850		150.0
885	19:55:06.438	12000		150.0
886	19:55:06.453	12150		150.0
887	19:55:06.468	12300		150.0
888	19:55:06.483	12450		150.0
889	19:55:06.513	12600		150.0
890	19:55:06.528	12750		150.0
891	19:55:06.543	12900		150.0
892	19:55:06.558	13050		150.0
893	19:55:06.573	13200		150.0
894	19:55:06.588	13350		150.0
895	19:55:06.603	13500		150.0
896	19:55:06.618	13650		150.0
897	19:55:06.633	13800		150.0
898	19:55:06.648	13950		150.0
899	19:55:06.663	14100		150.0
900	19:55:06.691	14250		150.0
901	19:55:06.708	14400		150.0
902	19:55:06.738	14550		150.0
903	19:55:06.752	14700		150.0
904	19:55:06.768	14850		150.0
905	19:55:06.783	15000		150.0
906	19:55:06.798	15150		150.0
907	19:55:06.813	15300		150.0
908	19:55:06.828	15450		150.0
909	19:55:06.843	15600		150.0
910	19:55:06.856	15750		150.0
911	19:55:06.873	15900		150.0
912	19:55:06.888	16050		150.0
913	19:55:06.903	16200		150.0
914	19:55:06.918	16350		150.0
915	19:55:06.933	16500		150.0
916	19:55:06.948	16650		150.0
917	19:55:06.962	16800		150.0
918	19:55:06.978	16950		150.0
919	19:55:07.021	17100		150.0
920	19:55:07.038	17250		150.0
921	19:55:07.053	17400		150.0
922	19:55:07.068	17550		150.0
923	19:55:07.083	17700		150.0
924	19:55:07.098	17850		150.0
925	19:55:07.113	18000		150.0
926	19:55:07.128	18150		150.0
927	19:55:07.143	18300		150.0
928	19:55:07.158	18450		150.0
929	19:55:07.171	18600		150.0
930	19:55:07.186	18750		150.0
931	19:55:07.201	18900		150.0
932	19:55:07.216	19050		150.0
933	19:55:07.245	19200		150.0
934	19:55:07.261	19350		150.0
935	19:55:07.276	19500		150.0
936	19:55:07.291	19650		150.0
937	19:55:07.306	19800		150.0
938	19:55:07.321	19950		150.0
939	19:55:07.336	0		50.0
940	19:55:07.351	150		150.0
941	19:55:07.366	300		150.0
942	19:55:07.382	450		150.0
943	19:55:07.410	600		150.0
944	19:55:07.428	750		150.0
945	19:55:07.443	900		150.0
946	19:55:07.458	1050		150.0
947	19:55:07.471	1200		150.0
948	19:55:07.488	1350		150.0
949	19:55:07.503	1500		150.0
950	19:55:07.518	1650		150.0
951	19:55:07.533	1800		150.0
952	19:55:07.561	1950		150.0
953	19:55:07.578	2100		150.0
954	19:55:07.593	2250		150.0
955	19:55:07.608	2400		150.0
956	19:55:07.623	2550		150.0
957	19:55:07.638	2700		150.0
958	19:55:07.653	2850		150.0
959	19:55:07.668	3000		150.0
960	19:55:07.682	3150		150.0
961	19:55:07.699	3300		150.0
962	19:55:07.741	3450		150.0
963	19:55:07.758	3600		150.0
964	19:55:07.773	3750		150.0
965	19:55:07.788	3900		150.0
966	19:55:07.803	4050		150.0
967	19:55:07.818	4200		150.0
968	19:55:07.833	4350		150.0
969	19:55:07.848	4500		150.0
970	19:55:07.863	4650		150.0
971	19:55:07.878	4800		150.0
972	19:55:07.893	4950		150.0
973	19:55:07.908	5100		150.0
974	19:55:07.923	5250		150.0
975	19:55:07.938	5400		150.0
976	19:55:07.953	5550		150.0
977	19:55:07.968	5700		150.0
978	19:55:07.981	5850		150.0
979	19:55:07.998	6000		150.0
980	19:55:08.013	6150		150.0
981	19:55:08.043	6300		150.0
982	19:55:08.058	6450		150.0
983	19:55:08.073	6600		150.0
984	19:55:08.086	6750		150.0
985	19:55:08.103	6900		150.0
986	19:55:08.118	7050		150.0
987	19:55:08.148	7200		150.0
988	19:55:08.163	7350		150.0
989	19:55:08.177	7500		150.0
990	19:55:08.191	7650		150.0
991	19:55:08.208	7800		150.0
992	19:55:08.223	7950		150.0
993	19:55:08.238	8100		150.0
994	19:55:08.253	8250		150.0
995	19:55:08.268	8400		150.0
996	19:55:08.283	8550		150.0
997	19:55:08.298	8700		150.0
998	19:55:08.313	8850		150.0
999	19:55:08.328	9000		150.0
1000	19:55:08.356	9150		150.0
1001	19:55:08.373	9300		150.0
1002	19:55:08.388	9450		150.0
1003	19:55:08.403	9600		150.0
1004	19:55:08.431	9750		150.0
1005	19:55:08.448	9900		150.0
1006	19:55:08.463	10050		150.0
1007	19:55:08.478	10200		150.0
1008	19:55:08.492	10350		150.0
1009	19:55:08.508	10500		150.0
1010	19:55:08.523	10650		150.0
1011	19:55:08.538	10800		150.0
1012	19:55:08.553	10950		150.0
1013	19:55:08.582	11100		150.0
1014	19:55:08.597	11250		150.0
1015	19:55:08.613	11400		150.0
1016	19:55:08.628	11550		150.0
1017	19:55:08.643	11700		150.0
1018	19:55:08.658	11850		150.0
1019	19:55:08.673	12000		150.0
1020	19:55:08.688	12150		150.0
1021	19:55:08.701	12300		150.0
1022	19:55:08.718	12450		150.0
1023	19:55:08.761	12600		150.0
1024	19:55:08.778	12750		150.0
1025	19:55:08.793	12900		150.0
1026	19:55:08.808	13050		150.0
1027	19:55:08.823	13200		150.0
1028	19:55:08.838	13350		150.0
1029	19:55:08.853	13500		150.0
1030	19:55:08.868	13650		150.0
1031	19:55:08.883	13800		150.0
1032	19:55:08.899	13950		150.0
1033	19:55:08.913	14100		150.0
1034	19:55:08.928	14250		150.0
1035	19:55:08.943	14400		150.0
1036	19:55:08.958	14550		150.0
1037	19:55:08.988	14700		150.0
1038	19:55:09.003	14850		150.0
1039	19:55:09.018	15000		150.0
1040	19:55:09.033	15150		150.0
1041	19:55:09.048	15300		150.0
1042	19:55:09.063	15450		150.0
1043	19:55:09.078	15600		150.0
1044	19:55:09.093	15750		150.0
1045	19:55:09.107	15900		150.0
1046	19:55:09.135	16050		150.0
1047	19:55:09.153	16200		150.0
1048	19:55:09.168	16350		150.0
1049	19:55:09.183	16500		150.0
1050	19:55:09.198	16650		150.0
1051	19:55:09.211	16800		150.0
1052	19:55:09.228	16950		150.0
1053	19:55:09.243	17100		150.0
1054	19:55:09.258	17250		150.0
1055	19:55:09.273	17400		150.0
1056	19:55:09.303	17550		150.0
1057	19:55:09.317	17700		150.0
1058	19:55:09.333	17850		150.0
1059	19:55:09.348	18000		150.0
1060	19:55:09.363	18150		150.0
1061	19:55:09.378	18300		150.0
1062	19:55:09.393	18450		150.0
1063	19:55:09.408	18600		150.0
1064	19:55:09.423	18750		150.0
1065	19:55:09.453	18900		150.0
1066	19:55:09.483	19050		150.0
1067	19:55:09.498	19200		150.0
1068	19:55:09.513	19350		150.0
1069	19:55:09.528	19500		150.0
1070	19:55:09.543	19650		150.0
1071	19:55:09.558	19800		150.0
1072	19:55:09.573	19950		150.0
1073	19:55:09.588	0		50.0
1074	19:55:09.603	150		150.0
1075	19:55:09.618	300		150.0
1076	19:55:09.633	450		150.0
1077	19:55:09.648	600		150.0
1078	19:55:09.663	750		150.0
1079	19:55:09.678	900		150.0
1080	19:55:09.693	1050		150.0
1081	19:55:09.708	1200		150.0
1082	19:55:09.722	1350		150.0
1083	19:55:09.750	1500		150.0
1084	19:55:09.768	1650		150.0
1085	19:55:09.783	1800		150.0
1086	19:55:09.797	1950		150.0
1087	19:55:09.813	2100		150.0
1088	19:55:09.826	2250		150.0
1089	19:55:09.843	2400		150.0
1090	19:55:09.858	2550		150.0
1091	19:55:09.873	2700		150.0
1092	19:55:09.888	2850		150.0
1093	19:55:09.903	3000		150.0
1094	19:55:09.931	3150		150.0
1095	19:55:09.948	3300		150.0
1096	19:55:09.963	3450		150.0
1097	19:55:09.991	3600		150.0
1098	19:55:10.008	3750		150.0
1099	19:55:10.023	3900		150.0
1100	19:55:10.038	4050		150.0
1101	19:55:10.053	4200		150.0
1102	19:55:10.068	4350		150.0
1103	19:55:10.098	4500		150.0
1104	19:55:10.113	4650		150.0
1105	19:55:10.128	4800		150.0
1106	19:55:10.143	4950		150.0
1107	19:55:10.157	5100		150.0
1108	19:55:10.173	5250		150.0
1109	19:55:10.188	5400		150.0
1110	19:55:10.203	5550		150.0
1111	19:55:10.218	5700		150.0
1112	19:55:10.233	5850		150.0
1113	19:55:10.248	6000		150.0
1114	19:55:10.263	6150		150.0
1115	19:55:10.278	6300		150.0
1116	19:55:10.293	6450		150.0
1117	19:55:10.308	6600		150.0
1118	19:55:10.323	6750		150.0
1119	19:55:10.337	6900		150.0
1120	19:55:10.353	7050		150.0
1121	19:55:10.368	7200		150.0
1122	19:55:10.398	7350		150.0
1123	19:55:10.413	7500		150.0
1124	19:55:10.428	7650		150.0
1125	19:55:10.441	7800		150.0
1126	19:55:10.458	7950		150.0
1127	19:55:10.473	8100		150.0
1128	19:55:10.503	8250		150.0
1129	19:55:10.518	8400		150.0
1130	19:55:10.533	8550		150.0
1131	19:55:10.548	8700		150.0
1132	19:55:10.563	8850		150.0
1133	19:55:10.578	9000		150.0
1134	19:55:10.593	9150		150.0
1135	19:55:10.608	9300		150.0
1136	19:55:10.623	9450		150.0
1137	19:55:10.638	9600		150.0
1138	19:55:10.653	9750		150.0
1139	19:55:10.668	9900		150.0
1140	19:55:10.683	10050		150.0
1141	19:55:10.713	10200		150.0
1142	19:55:10.728	10350		150.0
1143	19:55:10.743	10500		150.0
1144	19:55:10.758	10650		150.0
1145	19:55:10.773	10800		150.0
1146	19:55:10.788	10950		150.0
1147	19:55:10.803	11100		150.0
1148	19:55:10.818	11250		150.0
1149	19:55:10.833	11400		150.0
1150	19:55:10.863	11550		150.0
1151	19:55:10.878	11700		150.0
1152	19:55:10.893	11850		150.0
1153	19:55:10.908	12000		150.0
1154	19:55:10.923	12150		150.0
1155	19:55:10.938	12300		150.0
1156	19:55:10.951	12450		150.0
1157	19:55:10.968	12600		150.0
1158	19:55:10.983	12750		150.0
1159	19:55:10.998	12900		150.0
1160	19:55:11.028	13050		150.0
1161	19:55:11.057	13200		150.0
1162	19:55:11.073	13350		150.0
1163	19:55:11.088	13500		150.0
1164	19:55:11.103	13650		150.0
1165	19:55:11.118	13800		150.0
1166	19:55:11.133	13950		150.0
1167	19:55:11.148	14100		150.0
1168	19:55:11.162	14250		150.0
1169	19:55:11.178	14400		150.0
1170	19:55:11.193	14550		150.0
1171	19:55:11.208	14700		150.0
1172	19:55:11.223	14850		150.0
1173	19:55:11.238	15000		150.0
1174	19:55:11.253	15150		150.0
1175	19:55:11.268	15300		150.0
1176	19:55:11.283	15450		150.0
1177	19:55:11.298	15600		150.0
1178	19:55:11.328	15750		150.0
1179	19:55:11.343	15900		150.0
1180	19:55:11.358	16050		150.0
1181	19:55:11.373	16200		150.0
1182	19:55:11.388	16350		150.0
1183	19:55:11.403	16500		150.0
1184	19:55:11.418	16650		150.0
1185	19:55:11.433	16800		150.0
1186	19:55:11.448	16950		150.0
1187	19:55:11.462	17100		150.0
1188	19:55:11.478	17250		150.0
1189	19:55:11.508	17400		150.0
1190	19:55:11.523	17550		150.0
1191	19:55:11.538	17700		150.0
1192	19:55:11.553	17850		150.0
1193	19:55:11.566	18000		150.0
1194	19:55:11.583	18150		150.0
1195	19:55:11.598	18300		150.0
1196	19:55:11.613	18450		150.0
1197	19:55:11.628	18600		150.0
1198	19:55:11.658	18750		150.0
1199	19:55:11.672	18900		150.0
1200	19:55:11.688	19050		150.0
1201	19:55:11.703	19200		150.0
1202	19:55:11.746	19350		150.0
1203	19:55:11.763	19500		150.0
1204	19:55:11.777	19650		150.0
1205	19:55:11.793	19800		150.0
1206	19:55:11.808	19950		150.0
1207	19:55:11.823	0		50.0
1208	19:55:11.838	150		150.0
1209	19:55:11.853	300		150.0
1210	19:55:11.868	450		150.0
1211	19:55:11.883	600		150.0
1212	19:55:11.899	750		150.0
1213	19:55:11.913	900		150.0
1214	19:55:11.928	1050		150.0
1215	19:55:11.943	1200		150.0
1216	19:55:11.958	1350		150.0
1217	19:55:11.973	1500		150.0
1218	19:55:11.988	1650		150.0
1219	19:55:12.003	1800		150.0
1220	19:55:12.018	1950		150.0
1221	19:55:12.033	2100		150.0
1222	19:55:12.063	2250		150.0
1223	19:55:12.077	2400		150.0
1224	19:55:12.093	2550		150.0
1225	19:55:12.108	2700		150.0
1226	19:55:12.123	2850		150.0
1227	19:55:12.138	3000		150.0
1228	19:55:12.153	3150		150.0
1229	19:55:12.168	3300		150.0
1230	19:55:12.181	3450		150.0
1231	19:55:12.210	3600		150.0
1232	19:55:12.228	3750		150.0
1233	19:55:12.243	3900		150.0
1234	19:55:12.258	4050		150.0
1235	19:55:12.273	4200		150.0
1236	19:55:12.287	4350		150.0
1237	19:55:12.303	4500		150.0
1238	19:55:12.318	4650		150.0
1239	19:55:12.333	4800		150.0
1240	19:55:12.348	4950		150.0
1241	19:55:12.378	5100		150.0
1242	19:55:12.393	5250		150.0
1243	19:55:12.408	5400		150.0
1244	19:55:12.423	5550		150.0
1245	19:55:12.438	5700		150.0
1246	19:55:12.453	5850		150.0
1247	19:55:12.468	6000		150.0
1248	19:55:12.483	6150		150.0
1249	19:55:12.498	6300		150.0
1250	19:55:12.528	6450		150.0
1251	19:55:12.543	6600		150.0
1252	19:55:12.558	6750		150.0
1253	19:55:12.573	6900		150.0
1254	19:55:12.588	7050		150.0
1255	19:55:12.603	7200		150.0
1256	19:55:12.618	7350		150.0
1257	19:55:12.633	7500		150.0
1258	19:55:12.648	7650		150.0
1259	19:55:12.663	7800		150.0
1260	19:55:12.692	7950		150.0
1261	19:55:12.708	8100		150.0
1262	19:55:12.723	8250		150.0
1263	19:55:12.738	8400		150.0
1264	19:55:12.753	8550		150.0
1265	19:55:12.768	8700		150.0
1266	19:55:12.783	8850		150.0
1267	19:55:12.796	9000		150.0
1268	19:55:12.813	9150		150.0
1269	19:55:12.843	9300		150.0
1270	19:55:12.858	9450		150.0
1271	19:55:12.873	9600		150.0
1272	19:55:12.888	9750		150.0
1273	19:55:12.916	9900		150.0
1274	19:55:12.933	10050		150.0
1275	19:55:12.948	10200		150.0
1276	19:55:12.963	10350		150.0
1277	19:55:12.978	10500		150.0
1278	19:55:12.993	10650		150.0
1279	19:55:13.008	10800		150.0
1280	19:55:13.023	10950		150.0
1281	19:55:13.038	11100		150.0
1282	19:55:13.053	11250		150.0
1283	19:55:13.081	11400		150.0
1284	19:55:13.098	11550		150.0
1285	19:55:13.113	11700		150.0
1286	19:55:13.128	11850		150.0
1287	19:55:13.143	12000		150.0
1288	19:55:13.157	12150		150.0
1289	19:55:13.171	12300		150.0
1290	19:55:13.187	12450		150.0
1291	19:55:13.203	12600		150.0
1292	19:55:13.231	12750		150.0
1293	19:55:13.248	12900		150.0
1294	19:55:13.263	13050		150.0
1295	19:55:13.278	13200		150.0
1296	19:55:13.293	13350		150.0
1297	19:55:13.306	13500		150.0
1298	19:55:13.321	13650		150.0
1299	19:55:13.336	13800		150.0
1300	19:55:13.353	13950		150.0
1301	19:55:13.368	14100		150.0
1302	19:55:13.398	14250		150.0
1303	19:55:13.412	14400		150.0
1304	19:55:13.428	14550		150.0
1305	19:55:13.443	14700		150.0
1306	19:55:13.458	14850		150.0
1307	19:55:13.473	15000		150.0
1308	19:55:13.488	15150		150.0
1309	19:55:13.503	15300		150.0
1310	19:55:13.518	15450		150.0
1311	19:55:13.546	15600		150.0
1312	19:55:13.563	15750		150.0
1313	19:55:13.578	15900		150.0
1314	19:55:13.593	16050		150.0
1315	19:55:13.608	16200		150.0
1316	19:55:13.621	16350		150.0
1317	19:55:13.638	16500		150.0
1318	19:55:13.653	16650		150.0
1319	19:55:13.682	16800		150.0
1320	19:55:13.698	16950		150.0
1321	19:55:13.713	17100		150.0
1322	19:55:13.728	17250		150.0
1323	19:55:13.743	17400		150.0
1324	19:55:13.758	17550		150.0
1325	19:55:13.788	17700		150.0
1326	19:55:13.803	17850		150.0
1327	19:55:13.817	18000		150.0
1328	19:55:13.833	18150		150.0
1329	19:55:13.848	18300		150.0
1330	19:55:13.863	18450		150.0
1331	19:55:13.878	18600		150.0
1332	19:55:13.893	18750		150.0
1333	19:55:13.908	18900		150.0
1334	19:55:13.921	19050		150.0
1335	19:55:13.951	19200		150.0
1336	19:55:13.968	19350		150.0
1337	19:55:13.983	19500		150.0
1338	19:55:13.998	19650		150.0
1339	19:55:14.011	19800		150.0
1340	19:55:14.027	19950		150.0
1341	19:55:14.043	0		50.0
1342	19:55:14.058	150		150.0
1343	19:55:14.088	300		150.0
1344	19:55:14.103	450		150.0
1345	19:55:14.118	600		150.0
1346	19:55:14.133	750		150.0
1347	19:55:14.148	900		150.0
1348	19:55:14.163	1050		150.0
1349	19:55:14.178	1200		150.0
1350	19:55:14.193	1350		150.0
1351	19:55:14.208	1500		150.0
1352	19:55:14.223	1650		150.0
1353	19:55:14.238	1800		150.0
1354	19:55:14.266	1950		150.0
1355	19:55:14.283	2100		150.0
1356	19:55:14.298	2250		150.0
1357	19:55:14.313	2400		150.0
1358	19:55:14.328	2550		150.0
1359	19:55:14.356	2700		150.0
1360	19:55:14.373	2850		150.0
1361	19:55:14.388	3000		150.0
1362	19:55:14.403	3150		150.0
1363	19:55:14.418	3300		150.0
1364	19:55:14.432	3450		150.0
1365	19:55:14.448	3600		150.0
1366	19:55:14.463	3750		150.0
1367	19:55:14.478	3900		150.0
1368	19:55:14.493	4050		150.0
1369	19:55:14.508	4200		150.0
1370	19:55:14.523	4350		150.0
1371	19:55:14.536	4500		150.0
1372	19:55:14.553	4650		150.0
1373	19:55:14.583	4800		150.0
1374	19:55:14.598	4950		150.0
1375	19:55:14.613	5100		150.0
1376	19:55:14.628	5250		150.0
1377	19:55:14.642	5400		150.0
1378	19:55:14.670	5550		150.0
1379	19:55:14.688	5700		150.0
1380	19:55:14.703	5850		150.0
1381	19:55:14.718	6000		150.0
1382	19:55:14.733	6150		150.0
1383	19:55:14.748	6300		150.0
1384	19:55:14.763	6450		150.0
1385	19:55:14.778	6600		150.0
1386	19:55:14.806	6750		150.0
1387	19:55:14.823	6900		150.0
1388	19:55:14.838	7050		150.0
1389	19:55:14.853	7200		150.0
1390	19:55:14.868	7350		150.0
1391	19:55:14.883	7500		150.0
1392	19:55:14.898	7650		150.0
1393	19:55:14.913	7800		150.0
1394	19:55:14.928	7950		150.0
1395	19:55:14.943	8100		150.0
1396	19:55:14.971	8250		150.0
1397	19:55:14.988	8400		150.0
1398	19:55:15.001	8550		150.0
1399	19:55:15.018	8700		150.0
1400	19:55:15.033	8850		150.0
1401	19:55:15.047	9000		150.0
1402	19:55:15.063	9150		150.0
1403	19:55:15.078	9300		150.0
1404	19:55:15.093	9450		150.0
1405	19:55:15.108	9600		150.0
1406	19:55:15.138	9750		150.0
1407	19:55:15.151	9900		150.0
1408	19:55:15.168	10050		150.0
1409	19:55:15.183	10200		150.0
1410	19:55:15.213	10350		150.0
1411	19:55:15.228	10500		150.0
1412	19:55:15.243	10650		150.0
1413	19:55:15.257	10800		150.0
1414	19:55:15.273	10950		150.0
1415	19:55:15.288	11100		150.0
1416	19:55:15.303	11250		150.0
1417	19:55:15.318	11400		150.0
1418	19:55:15.333	11550		150.0
1419	19:55:15.348	11700		150.0
1420	19:55:15.378	11850		150.0
1421	19:55:15.393	12000		150.0
1422	19:55:15.408	12150		150.0
1423	19:55:15.423	12300		150.0
1424	19:55:15.438	12450		150.0
1425	19:55:15.453	12600		150.0
1426	19:55:15.468	12750		150.0
1427	19:55:15.483	12900		150.0
1428	19:55:15.498	13050		150.0
1429	19:55:15.513	13200		150.0
1430	19:55:15.543	13350		150.0
1431	19:55:15.558	13500		150.0
1432	19:55:15.573	13650		150.0
1433	19:55:15.588	13800		150.0
1434	19:55:15.603	13950		150.0
1435	19:55:15.618	14100		150.0
1436	19:55:15.633	14250		150.0
1437	19:55:15.648	14400		150.0
1438	19:55:15.661	14550		150.0
1439	19:55:15.691	14700		150.0
1440	19:55:15.708	14850		150.0
1441	19:55:15.723	15000		150.0
1442	19:55:15.738	15150		150.0
1443	19:55:15.767	15300		150.0
1444	19:55:15.783	15450		150.0
1445	19:55:15.798	15600		150.0
1446	19:55:15.828	15750		150.0
1447	19:55:15.843	15900		150.0
1448	19:55:15.858	16050		150.0
1449	19:55:15.872	16200		150.0
1450	19:55:15.888	16350		150.0
1451	19:55:15.903	16500		150.0
1452	19:55:15.918	16650		150.0
1453	19:55:15.933	16800		150.0
1454	19:55:15.948	16950		150.0
1455	19:55:15.963	17100		150.0
1456	19:55:15.978	17250		150.0
1457	19:55:15.993	17400		150.0
1458	19:55:16.008	17550		150.0
1459	19:55:16.023	17700		150.0
1460	19:55:16.038	17850		150.0
1461	19:55:16.053	18000		150.0
1462	19:55:16.068	18150		150.0
1463	19:55:16.098	18300		150.0
1464	19:55:16.113	18450		150.0
1465	19:55:16.128	18600		150.0
1466	19:55:16.143	18750		150.0
1467	19:55:16.157	18900		150.0
1468	19:55:16.172	19050		150.0
1469	19:55:16.188	19200		150.0
1470	19:55:16.203	19350		150.0
1471	19:55:16.218	19500		150.0
1472	19:55:16.248	19650		150.0
1473	19:55:16.263	19800		150.0
1474	19:55:16.276	19950		150.0
1475	19:55:16.293	0		50.0
