scan_time分析报告 - KB04122-主板固定80Hz发送.txt
==================================================

基本统计信息:
  总数据包数: 1475
  有效scan_time数: 1475
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 150.00
  递增值标准差: 0.00
  最小递增值: 150
  最大递增值: 150

重置分析:
  检测到重置次数: 11
  重置点位置: [134, 268, 402, 536, 670, 804, 938, 1072, 1206, 1340]...
  平均重置间隔: 122.9 包/次

一致性评估:
  一致性评分: 1.000 (1.0为完美一致)
  评估结果: 优秀 - scan_time递增非常稳定

详细数据:
序号	时间戳		scan_time	递增值
514	19:40:28.778	16650		150.0
515	19:40:28.778	16800		150.0
516	19:40:28.778	16950		150.0
517	19:40:28.794	17100		150.0
518	19:40:28.807	17250		150.0
519	19:40:28.836	17400		150.0
520	19:40:28.852	17550		150.0
521	19:40:28.868	17700		150.0
522	19:40:28.868	17850		150.0
523	19:40:28.882	18000		150.0
524	19:40:28.897	18150		150.0
525	19:40:28.912	18300		150.0
526	19:40:28.928	18450		150.0
527	19:40:28.928	18600		150.0
528	19:40:28.928	18750		150.0
529	19:40:28.943	18900		150.0
530	19:40:28.958	19050		150.0
531	19:40:28.972	19200		150.0
532	19:40:28.987	19350		150.0
533	19:40:29.002	19500		150.0
534	19:40:29.017	19650		150.0
535	19:40:29.032	19800		150.0
536	19:40:29.047	19950		150.0
537	19:40:29.062	0		150.0
538	19:40:29.078	150		150.0
539	19:40:29.078	300		150.0
540	19:40:29.078	450		150.0
541	19:40:29.092	600		150.0
542	19:40:29.121	750		150.0
543	19:40:29.137	900		150.0
544	19:40:29.153	1050		150.0
545	19:40:29.153	1200		150.0
546	19:40:29.153	1350		150.0
547	19:40:29.167	1500		150.0
548	19:40:29.182	1650		150.0
549	19:40:29.199	1800		150.0
550	19:40:29.229	1950		150.0
551	19:40:29.244	2100		150.0
552	19:40:29.259	2250		150.0
553	19:40:29.259	2400		150.0
554	19:40:29.259	2550		150.0
555	19:40:29.273	2700		150.0
556	19:40:29.289	2850		150.0
557	19:40:29.304	3000		150.0
558	19:40:29.319	3150		150.0
559	19:40:29.334	3300		150.0
560	19:40:29.349	3450		150.0
561	19:40:29.364	3600		150.0
562	19:40:29.378	3750		150.0
563	19:40:29.378	3900		150.0
564	19:40:29.378	4050		150.0
565	19:40:29.392	4200		150.0
566	19:40:29.409	4350		150.0
567	19:40:29.424	4500		150.0
568	19:40:29.439	4650		150.0
569	19:40:29.454	4800		150.0
570	19:40:29.469	4950		150.0
571	19:40:29.484	5100		150.0
572	19:40:29.497	5250		150.0
573	19:40:29.514	5400		150.0
574	19:40:29.529	5550		150.0
575	19:40:29.544	5700		150.0
576	19:40:29.559	5850		150.0
577	19:40:29.559	6000		150.0
578	19:40:29.559	6150		150.0
579	19:40:29.574	6300		150.0
580	19:40:29.589	6450		150.0
581	19:40:29.604	6600		150.0
582	19:40:29.619	6750		150.0
583	19:40:29.634	6900		150.0
584	19:40:29.649	7050		150.0
585	19:40:29.664	7200		150.0
586	19:40:29.679	7350		150.0
587	19:40:29.694	7500		150.0
588	19:40:29.708	7650		150.0
