scan_time分析报告 - baseus-主板固定60Hz发送3.txt
==================================================

基本统计信息:
  总数据包数: 1504
  有效scan_time数: 1504
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 159.68
  递增值标准差: 407.54
  最小递增值: 0
  最大递增值: 15950

重置分析:
  检测到重置次数: 12
  重置点位置: [29, 163, 297, 431, 565, 699, 833, 967, 1101, 1235]...
  平均重置间隔: 115.7 包/次

一致性评估:
  一致性评分: 0.002 (1.0为完美一致)
  评估结果: 较差 - scan_time递增不稳定

详细数据:
序号	时间戳		scan_time	递增值
713	20:14:30.599	1950		150.0
714	20:14:30.614	2100		150.0
715	20:14:30.627	2250		150.0
716	20:14:30.642	2400		150.0
717	20:14:30.657	2550		150.0
718	20:14:30.686	2700		150.0
719	20:14:30.702	2850		150.0
720	20:14:30.717	3000		150.0
721	20:14:30.732	3150		150.0
722	20:14:30.747	3300		150.0
723	20:14:30.776	3450		150.0
724	20:14:30.792	3600		150.0
725	20:14:30.807	3750		150.0
726	20:14:30.822	3900		150.0
727	20:14:30.837	4050		150.0
728	20:14:30.854	4200		150.0
729	20:14:30.869	4350		150.0
730	20:14:30.884	4500		150.0
731	20:14:30.912	4650		150.0
732	20:14:30.929	4800		150.0
733	20:14:30.944	4950		150.0
734	20:14:30.959	5100		150.0
735	20:14:30.974	5250		150.0
736	20:14:30.989	5400		150.0
737	20:14:31.004	5550		150.0
738	20:14:31.019	5700		150.0
739	20:14:31.034	5850		150.0
740	20:14:31.047	6000		150.0
741	20:14:31.077	6150		150.0
742	20:14:31.092	6300		150.0
743	20:14:31.108	6450		150.0
744	20:14:31.122	6600		150.0
745	20:14:31.138	6750		150.0
746	20:14:31.152	6900		150.0
747	20:14:31.167	7050		150.0
748	20:14:31.182	7200		150.0
749	20:14:31.197	7350		150.0
750	20:14:31.226	7500		150.0
751	20:14:31.242	7650		150.0
752	20:14:31.257	7800		150.0
753	20:14:31.272	7950		150.0
754	20:14:31.289	8100		150.0
755	20:14:31.304	8250		150.0
756	20:14:31.319	8400		150.0
757	20:14:31.334	8550		150.0
758	20:14:31.347	8700		150.0
759	20:14:31.376	8850		150.0
760	20:14:31.392	9000		150.0
761	20:14:31.407	9150		150.0
762	20:14:31.422	9300		150.0
763	20:14:31.438	9450		150.0
764	20:14:31.452	9600		150.0
765	20:14:31.467	9750		150.0
766	20:14:31.482	9900		150.0
767	20:14:31.497	10050		150.0
768	20:14:31.512	10200		150.0
769	20:14:31.541	10350		150.0
770	20:14:31.557	10500		150.0
771	20:14:31.574	10650		150.0
772	20:14:31.589	10800		150.0
773	20:14:31.604	10950		150.0
774	20:14:31.619	11100		150.0
775	20:14:31.634	11250		150.0
776	20:14:31.649	11400		150.0
777	20:14:31.664	11550		150.0
778	20:14:31.694	11700		150.0
779	20:14:31.724	11850		150.0
780	20:14:31.739	12000		150.0
781	20:14:31.753	12150		150.0
782	20:14:31.769	12300		150.0
783	20:14:31.784	12450		150.0
784	20:14:31.799	12600		150.0
785	20:14:31.814	12750		150.0
786	20:14:31.829	12900		150.0
787	20:14:31.844	13050		150.0
788	20:14:31.857	13200		150.0
789	20:14:31.874	13350		150.0
790	20:14:31.889	13500		150.0
791	20:14:31.904	13650		150.0
792	20:14:31.919	13800		150.0
793	20:14:31.934	13950		150.0
794	20:14:31.949	14100		150.0
795	20:14:31.962	14250		150.0
796	20:14:31.977	14400		150.0
797	20:14:32.006	14550		150.0
798	20:14:32.022	14700		150.0
799	20:14:32.038	14850		150.0
800	20:14:32.052	15000		150.0
801	20:14:32.067	15150		150.0
802	20:14:32.082	15300		150.0
803	20:14:32.097	15450		150.0
804	20:14:32.112	15600		150.0
805	20:14:32.127	15750		150.0
806	20:14:32.156	15900		150.0
807	20:14:32.172	16050		150.0
808	20:14:32.189	16200		150.0
809	20:14:32.202	16350		150.0
810	20:14:32.217	16500		150.0
811	20:14:32.232	16650		150.0
812	20:14:32.247	16800		150.0
813	20:14:32.262	16950		150.0
814	20:14:32.277	17100		150.0
815	20:14:32.306	17250		150.0
816	20:14:32.337	17400		150.0
817	20:14:32.352	17550		150.0
818	20:14:32.367	17700		150.0
819	20:14:32.382	17850		150.0
820	20:14:32.397	18000		150.0
821	20:14:32.412	18150		150.0
822	20:14:32.427	18300		150.0
823	20:14:32.442	18450		150.0
824	20:14:32.459	18600		150.0
825	20:14:32.472	18750		150.0
826	20:14:32.489	18900		150.0
827	20:14:32.504	19050		150.0
828	20:14:32.519	19200		150.0
829	20:14:32.562	19350		150.0
830	20:14:32.579	19500		150.0
831	20:14:32.594	19650		150.0
832	20:14:32.609	19800		150.0
833	20:14:32.624	19950		150.0
834	20:14:32.639	0		50.0
835	20:14:32.653	150		150.0
836	20:14:32.669	300		150.0
837	20:14:32.684	450		150.0
838	20:14:32.699	600		150.0
839	20:14:32.714	750		150.0
840	20:14:32.729	900		150.0
841	20:14:32.744	1050		150.0
842	20:14:32.759	1200		150.0
843	20:14:32.774	1350		150.0
844	20:14:32.789	1500		150.0
845	20:14:32.804	1650		150.0
846	20:14:32.819	1800		150.0
847	20:14:32.834	1950		150.0
848	20:14:32.864	2100		150.0
849	20:14:32.879	2250		150.0
850	20:14:32.894	2400		150.0
851	20:14:32.909	2550		150.0
852	20:14:32.924	2700		150.0
853	20:14:32.954	2850		150.0
854	20:14:32.969	3000		150.0
855	20:14:32.982	3150		150.0
856	20:14:32.999	3300		150.0
857	20:14:33.014	3450		150.0
858	20:14:33.029	3600		150.0
859	20:14:33.044	3750		150.0
860	20:14:33.058	3900		150.0
861	20:14:33.086	4050		150.0
862	20:14:33.104	4200		150.0
863	20:14:33.119	4350		150.0
864	20:14:33.134	4500		150.0
865	20:14:33.164	4650		150.0
866	20:14:33.179	4800		150.0
867	20:14:33.194	4950		150.0
868	20:14:33.209	5100		150.0
869	20:14:33.224	5250		150.0
870	20:14:33.239	5400		150.0
871	20:14:33.254	5550		150.0
872	20:14:33.269	5700		150.0
873	20:14:33.284	5850		150.0
874	20:14:33.299	6000		150.0
875	20:14:33.314	6150		150.0
876	20:14:33.329	6300		150.0
877	20:14:33.344	6450		150.0
878	20:14:33.359	6600		150.0
879	20:14:33.374	6750		150.0
880	20:14:33.402	6900		150.0
881	20:14:33.417	7050		150.0
882	20:14:33.432	7200		150.0
883	20:14:33.447	7350		150.0
884	20:14:33.462	7500		150.0
885	20:14:33.477	7650		150.0
886	20:14:33.492	7800		150.0
887	20:14:33.507	7950		150.0
888	20:14:33.522	8100		150.0
889	20:14:33.551	8250		150.0
890	20:14:33.567	8400		150.0
891	20:14:33.582	8550		150.0
892	20:14:33.597	8700		150.0
893	20:14:33.612	8850		150.0
894	20:14:33.627	9000		150.0
895	20:14:33.642	9150		150.0
896	20:14:33.657	9300		150.0
897	20:14:33.672	9450		150.0
898	20:14:33.687	9600		150.0
899	20:14:33.716	9750		150.0
900	20:14:33.732	9900		150.0
901	20:14:33.747	10050		150.0
902	20:14:33.762	10200		150.0
903	20:14:33.777	10350		150.0
904	20:14:33.806	10500		150.0
905	20:14:33.824	10650		150.0
906	20:14:33.840	10800		150.0
907	20:14:33.854	10950		150.0
908	20:14:33.869	11100		150.0
909	20:14:33.883	11250		150.0
910	20:14:33.899	11400		150.0
911	20:14:33.914	11550		150.0
912	20:14:33.942	11700		150.0
913	20:14:33.959	11850		150.0
914	20:14:33.974	12000		150.0
915	20:14:33.989	12150		150.0
916	20:14:34.004	12300		150.0
917	20:14:34.019	12450		150.0
918	20:14:34.034	12600		150.0
919	20:14:34.049	12750		150.0
920	20:14:34.064	12900		150.0
921	20:14:34.094	13050		150.0
922	20:14:34.108	13200		150.0
923	20:14:34.124	13350		150.0
924	20:14:34.139	13500		150.0
925	20:14:34.154	13650		150.0
926	20:14:34.169	13800		150.0
927	20:14:34.184	13950		150.0
928	20:14:34.199	14100		150.0
929	20:14:34.212	14250		150.0
930	20:14:34.229	14400		150.0
931	20:14:34.259	14550		150.0
932	20:14:34.273	14700		150.0
933	20:14:34.287	14850		150.0
934	20:14:34.302	15000		150.0
935	20:14:34.317	15150		150.0
936	20:14:34.332	15300		150.0
937	20:14:34.347	15450		150.0
938	20:14:34.362	15600		150.0
939	20:14:34.377	15750		150.0
940	20:14:34.406	15900		150.0
941	20:14:34.422	16050		150.0
942	20:14:34.438	16200		150.0
943	20:14:34.452	16350		150.0
944	20:14:34.467	16500		150.0
945	20:14:34.482	16650		150.0
946	20:14:34.497	16800		150.0
947	20:14:34.512	16950		150.0
948	20:14:34.527	17100		150.0
949	20:14:34.542	17250		150.0
950	20:14:34.571	17400		150.0
951	20:14:34.587	17550		150.0
952	20:14:34.602	17700		150.0
953	20:14:34.617	17850		150.0
954	20:14:34.632	18000		150.0
955	20:14:34.661	18150		150.0
956	20:14:34.677	18300		150.0
957	20:14:34.692	18450		150.0
958	20:14:34.707	18600		150.0
959	20:14:34.722	18750		150.0
960	20:14:34.738	18900		150.0
961	20:14:34.752	19050		150.0
962	20:14:34.767	19200		150.0
963	20:14:34.796	19350		150.0
964	20:14:34.812	19500		150.0
965	20:14:34.827	19650		150.0
966	20:14:34.842	19800		150.0
967	20:14:34.857	19950		150.0
968	20:14:34.872	0		50.0
969	20:14:34.901	150		150.0
970	20:14:34.917	300		150.0
971	20:14:34.932	450		150.0
972	20:14:34.947	600		150.0
973	20:14:34.962	750		150.0
974	20:14:34.977	900		150.0
975	20:14:34.992	1050		150.0
976	20:14:35.007	1200		150.0
977	20:14:35.022	1350		150.0
978	20:14:35.038	1500		150.0
979	20:14:35.052	1650		150.0
980	20:14:35.067	1800		150.0
981	20:14:35.082	1950		150.0
982	20:14:35.111	2100		150.0
983	20:14:35.127	2250		150.0
984	20:14:35.144	2400		150.0
985	20:14:35.159	2550		150.0
986	20:14:35.174	2700		150.0
987	20:14:35.189	2850		150.0
988	20:14:35.204	3000		150.0
989	20:14:35.219	3150		150.0
990	20:14:35.234	3300		150.0
991	20:14:35.262	3450		150.0
992	20:14:35.279	3600		150.0
993	20:14:35.309	3750		150.0
994	20:14:35.324	3900		150.0
995	20:14:35.338	4050		150.0
996	20:14:35.354	4200		150.0
997	20:14:35.369	4350		150.0
998	20:14:35.384	4500		150.0
999	20:14:35.399	4650		150.0
1000	20:14:35.414	4800		150.0
1001	20:14:35.429	4950		150.0
1002	20:14:35.442	5100		150.0
1003	20:14:35.459	5250		150.0
1004	20:14:35.474	5400		150.0
1005	20:14:35.489	5550		150.0
1006	20:14:35.504	5700		150.0
1007	20:14:35.519	5850		150.0
1008	20:14:35.534	6000		150.0
1009	20:14:35.549	6150		150.0
1010	20:14:35.579	6300		150.0
1011	20:14:35.594	6450		150.0
1012	20:14:35.608	6600		150.0
1013	20:14:35.624	6750		150.0
1014	20:14:35.639	6900		150.0
1015	20:14:35.654	7050		150.0
1016	20:14:35.669	7200		150.0
1017	20:14:35.684	7350		150.0
1018	20:14:35.699	7500		150.0
1019	20:14:35.729	7650		150.0
1020	20:14:35.744	7800		150.0
1021	20:14:35.759	7950		150.0
1022	20:14:35.774	8100		150.0
1023	20:14:35.789	8250		150.0
1024	20:14:35.804	8400		150.0
1025	20:14:35.819	8550		150.0
1026	20:14:35.834	8700		150.0
1027	20:14:35.849	8850		150.0
1028	20:14:35.864	9000		150.0
1029	20:14:35.894	9150		150.0
1030	20:14:35.909	9300		150.0
1031	20:14:35.924	9450		150.0
1032	20:14:35.939	9600		150.0
1033	20:14:35.952	9750		150.0
1034	20:14:35.969	9900		150.0
1035	20:14:35.984	10050		150.0
1036	20:14:35.999	10200		150.0
1037	20:14:36.014	10350		150.0
1038	20:14:36.042	10500		150.0
1039	20:14:36.058	10650		150.0
1040	20:14:36.072	10800		150.0
1041	20:14:36.087	10950		150.0
1042	20:14:36.102	11100		150.0
1043	20:14:36.117	11250		150.0
1044	20:14:36.132	11400		150.0
1045	20:14:36.147	11550		150.0
1046	20:14:36.162	11700		150.0
1047	20:14:36.177	11850		150.0
1048	20:14:36.206	12000		150.0
1049	20:14:36.222	12150		150.0
1050	20:14:36.238	12300		150.0
1051	20:14:36.252	12450		150.0
1052	20:14:36.267	12600		150.0
1053	20:14:36.296	12750		150.0
1054	20:14:36.314	12900		150.0
1055	20:14:36.329	13050		150.0
1056	20:14:36.344	13200		150.0
1057	20:14:36.359	13350		150.0
1058	20:14:36.372	13500		150.0
1059	20:14:36.387	13650		150.0
1060	20:14:36.402	13800		150.0
1061	20:14:36.431	13950		150.0
1062	20:14:36.447	14100		150.0
1063	20:14:36.462	14250		150.0
1064	20:14:36.477	14400		150.0
1065	20:14:36.492	14550		150.0
1066	20:14:36.507	14700		150.0
1067	20:14:36.522	14850		150.0
1068	20:14:36.538	15000		150.0
1069	20:14:36.552	15150		150.0
1070	20:14:36.567	15300		150.0
1071	20:14:36.596	15450		150.0
1072	20:14:36.614	15600		150.0
1073	20:14:36.642	15750		150.0
1074	20:14:36.659	15900		150.0
1075	20:14:36.673	16050		150.0
1076	20:14:36.689	16200		150.0
1077	20:14:36.704	16350		150.0
1078	20:14:36.719	16500		150.0
1079	20:14:36.734	16650		150.0
1080	20:14:36.749	16800		150.0
1081	20:14:36.764	16950		150.0
1082	20:14:36.779	17100		150.0
1083	20:14:36.794	17250		150.0
1084	20:14:36.808	17400		150.0
1085	20:14:36.824	17550		150.0
1086	20:14:36.839	17700		150.0
1087	20:14:36.854	17850		150.0
1088	20:14:36.869	18000		150.0
1089	20:14:36.899	18150		150.0
1090	20:14:36.914	18300		150.0
1091	20:14:36.929	18450		150.0
1092	20:14:36.944	18600		150.0
1093	20:14:36.959	18750		150.0
1094	20:14:36.974	18900		150.0
1095	20:14:36.989	19050		150.0
1096	20:14:37.004	19200		150.0
1097	20:14:37.019	19350		150.0
1098	20:14:37.047	19500		150.0
1099	20:14:37.064	19650		150.0
1100	20:14:37.078	19800		150.0
1101	20:14:37.094	19950		150.0
1102	20:14:37.109	0		50.0
1103	20:14:37.124	150		150.0
1104	20:14:37.139	300		150.0
1105	20:14:37.154	450		150.0
1106	20:14:37.169	600		150.0
1107	20:14:37.181	750		150.0
1108	20:14:37.212	900		150.0
1109	20:14:37.229	1050		150.0
1110	20:14:37.244	1200		150.0
1111	20:14:37.259	1350		150.0
1112	20:14:37.274	1500		150.0
1113	20:14:37.289	1650		150.0
1114	20:14:37.304	1800		150.0
1115	20:14:37.319	1950		150.0
1116	20:14:37.334	2100		150.0
1117	20:14:37.349	2250		150.0
1118	20:14:37.392	2400		150.0
1119	20:14:37.409	2550		150.0
1120	20:14:37.422	2700		150.0
1121	20:14:37.439	2850		150.0
1122	20:14:37.454	3000		150.0
1123	20:14:37.469	3150		150.0
1124	20:14:37.484	3300		150.0
1125	20:14:37.499	3450		150.0
1126	20:14:37.514	3600		150.0
1127	20:14:37.529	3750		150.0
1128	20:14:37.544	3900		150.0
1129	20:14:37.559	4050		150.0
1130	20:14:37.574	4200		150.0
1131	20:14:37.604	4350		150.0
1132	20:14:37.619	4500		150.0
1133	20:14:37.634	4650		150.0
1134	20:14:37.649	4800		150.0
1135	20:14:37.664	4950		150.0
1136	20:14:37.679	5100		150.0
1137	20:14:37.693	5250		150.0
1138	20:14:37.710	5400		150.0
1139	20:14:37.724	5550		150.0
1140	20:14:37.740	5700		150.0
1141	20:14:37.769	5850		150.0
1142	20:14:37.784	6000		150.0
1143	20:14:37.797	6150		150.0
1144	20:14:37.814	6300		150.0
1145	20:14:37.829	6450		150.0
1146	20:14:37.844	6600		150.0
1147	20:14:37.859	6750		150.0
1148	20:14:37.874	6900		150.0
1149	20:14:37.889	7050		150.0
1150	20:14:37.919	7200		150.0
1151	20:14:37.934	7350		150.0
1152	20:14:37.949	7500		150.0
1153	20:14:37.962	7650		150.0
1154	20:14:37.977	7800		150.0
1155	20:14:37.992	7950		150.0
1156	20:14:38.007	8100		150.0
1157	20:14:38.022	8250		150.0
1158	20:14:38.038	8400		150.0
1159	20:14:38.066	8550		150.0
1160	20:14:38.082	8700		150.0
1161	20:14:38.097	8850		150.0
1162	20:14:38.112	9000		150.0
1163	20:14:38.127	9150		150.0
1164	20:14:38.142	9300		150.0
1165	20:14:38.157	9450		150.0
1166	20:14:38.172	9600		150.0
1167	20:14:38.189	9750		150.0
1168	20:14:38.204	9900		150.0
1169	20:14:38.231	10050		150.0
1170	20:14:38.249	10200		150.0
1171	20:14:38.264	10350		150.0
1172	20:14:38.279	10500		150.0
1173	20:14:38.294	10650		150.0
1174	20:14:38.322	10800		150.0
1175	20:14:38.338	10950		150.0
1176	20:14:38.352	11100		150.0
1177	20:14:38.367	11250		150.0
1178	20:14:38.382	11400		150.0
1179	20:14:38.397	11550		150.0
1180	20:14:38.412	11700		150.0
1181	20:14:38.427	11850		150.0
1182	20:14:38.456	12000		150.0
1183	20:14:38.472	12150		150.0
1184	20:14:38.487	12300		150.0
1185	20:14:38.502	12450		150.0
1186	20:14:38.517	12600		150.0
1187	20:14:38.534	12750		150.0
1188	20:14:38.549	12900		150.0
1189	20:14:38.564	13050		150.0
1190	20:14:38.579	13200		150.0
1191	20:14:38.594	13350		150.0
1192	20:14:38.622	13500		150.0
1193	20:14:38.639	13650		150.0
1194	20:14:38.654	13800		150.0
1195	20:14:38.669	13950		150.0
1196	20:14:38.684	14100		150.0
1197	20:14:38.714	14250		150.0
1198	20:14:38.729	14400		150.0
1199	20:14:38.744	14550		150.0
1200	20:14:38.759	14700		150.0
1201	20:14:38.774	14850		150.0
1202	20:14:38.789	15000		150.0
1203	20:14:38.804	15150		150.0
1204	20:14:38.818	15300		150.0
1205	20:14:38.846	15450		150.0
1206	20:14:38.864	15600		150.0
1207	20:14:38.878	15750		150.0
1208	20:14:38.894	15900		150.0
1209	20:14:38.909	16050		150.0
1210	20:14:38.923	16200		150.0
1211	20:14:38.939	16350		150.0
1212	20:14:38.954	16500		150.0
1213	20:14:38.969	16650		150.0
1214	20:14:38.999	16800		150.0
1215	20:14:39.014	16950		150.0
1216	20:14:39.028	17100		150.0
1217	20:14:39.044	17250		150.0
1218	20:14:39.059	17400		150.0
1219	20:14:39.074	17550		150.0
1220	20:14:39.104	17700		150.0
1221	20:14:39.119	17850		150.0
1222	20:14:39.134	18000		150.0
1223	20:14:39.149	18150		150.0
1224	20:14:39.164	18300		150.0
1225	20:14:39.179	18450		150.0
1226	20:14:39.194	18600		150.0
1227	20:14:39.209	18750		150.0
1228	20:14:39.237	18900		150.0
1229	20:14:39.254	19050		150.0
1230	20:14:39.268	19200		150.0
1231	20:14:39.284	19350		150.0
1232	20:14:39.299	19500		150.0
1233	20:14:39.314	19650		150.0
1234	20:14:39.329	19800		150.0
1235	20:14:39.344	19950		150.0
1236	20:14:39.359	0		50.0
1237	20:14:39.374	150		150.0
1238	20:14:39.402	300		150.0
1239	20:14:39.418	450		150.0
1240	20:14:39.433	600		150.0
1241	20:14:39.449	750		150.0
1242	20:14:39.464	900		150.0
1243	20:14:39.479	1050		150.0
1244	20:14:39.494	1200		150.0
1245	20:14:39.509	1350		150.0
1246	20:14:39.525	1500		150.0
1247	20:14:39.554	1650		150.0
1248	20:14:39.569	1800		150.0
1249	20:14:39.584	1950		150.0
1250	20:14:39.599	2100		150.0
1251	20:14:39.614	2250		150.0
1252	20:14:39.629	2400		150.0
1253	20:14:39.643	2550		150.0
1254	20:14:39.659	2700		150.0
1255	20:14:39.674	2850		150.0
1256	20:14:39.704	3000		150.0
1257	20:14:39.719	3150		150.0
1258	20:14:39.734	3300		150.0
1259	20:14:39.749	3450		150.0
1260	20:14:39.764	3600		150.0
1261	20:14:39.779	3750		150.0
1262	20:14:39.794	3900		150.0
1263	20:14:39.809	4050		150.0
1264	20:14:39.824	4200		150.0
1265	20:14:39.839	4350		150.0
1266	20:14:39.869	4500		150.0
1267	20:14:39.884	4650		150.0
1268	20:14:39.899	4800		150.0
1269	20:14:39.914	4950		150.0
1270	20:14:39.929	5100		150.0
1271	20:14:39.957	5250		150.0
1272	20:14:39.974	5400		150.0
1273	20:14:39.989	5550		150.0
1274	20:14:40.019	5700		150.0
1275	20:14:40.034	5850		150.0
1276	20:14:40.048	6000		150.0
1277	20:14:40.064	6150		150.0
1278	20:14:40.079	6300		150.0
1279	20:14:40.094	6450		150.0
1280	20:14:40.109	6600		150.0
1281	20:14:40.124	6750		150.0
1282	20:14:40.139	6900		150.0
1283	20:14:40.152	7050		150.0
1284	20:14:40.169	7200		150.0
1285	20:14:40.184	7350		150.0
1286	20:14:40.199	7500		150.0
1287	20:14:40.214	7650		150.0
1288	20:14:40.229	7800		150.0
1289	20:14:40.257	7950		150.0
1290	20:14:40.274	8100		150.0
1291	20:14:40.289	8250		150.0
1292	20:14:40.304	8400		150.0
1293	20:14:40.319	8550		150.0
1294	20:14:40.334	8700		150.0
1295	20:14:40.349	8850		150.0
1296	20:14:40.364	9000		150.0
1297	20:14:40.379	9150		150.0
1298	20:14:40.409	9300		150.0
1299	20:14:40.424	9450		150.0
1300	20:14:40.439	9600		150.0
1301	20:14:40.454	9750		150.0
1302	20:14:40.469	9900		150.0
1303	20:14:40.484	10050		150.0
1304	20:14:40.499	10200		150.0
1305	20:14:40.514	10350		150.0
1306	20:14:40.529	10500		150.0
1307	20:14:40.558	10650		150.0
1308	20:14:40.574	10800		150.0
1309	20:14:40.589	10950		150.0
1310	20:14:40.604	11100		150.0
1311	20:14:40.619	11250		150.0
1312	20:14:40.634	11400		150.0
1313	20:14:40.649	11550		150.0
1314	20:14:40.662	11700		150.0
1315	20:14:40.679	11850		150.0
1316	20:14:40.694	12000		150.0
1317	20:14:40.722	12150		150.0
1318	20:14:40.739	12300		150.0
1319	20:14:40.754	12450		150.0
1320	20:14:40.767	12600		150.0
1321	20:14:40.784	12750		150.0
1322	20:14:40.814	12900		150.0
1323	20:14:40.829	13050		150.0
1324	20:14:40.844	13200		150.0
1325	20:14:40.859	13350		150.0
1326	20:14:40.874	13500		150.0
1327	20:14:40.889	13650		150.0
1328	20:14:40.904	13800		150.0
1329	20:14:40.919	13950		150.0
1330	20:14:40.947	14100		150.0
1331	20:14:40.964	14250		150.0
1332	20:14:40.979	14400		150.0
1333	20:14:40.994	14550		150.0
1334	20:14:41.009	14700		150.0
1335	20:14:41.024	14850		150.0
1336	20:14:41.038	15000		150.0
1337	20:14:41.054	15150		150.0
1338	20:14:41.069	15300		150.0
1339	20:14:41.082	15450		150.0
1340	20:14:41.111	15600		150.0
1341	20:14:41.127	15750		150.0
1342	20:14:41.142	15900		150.0
1343	20:14:41.157	16050		150.0
1344	20:14:41.172	16200		150.0
1345	20:14:41.201	16350		150.0
1346	20:14:41.217	16500		150.0
1347	20:14:41.232	16650		150.0
1348	20:14:41.247	16800		150.0
1349	20:14:41.262	16950		150.0
1350	20:14:41.277	17100		150.0
1351	20:14:41.294	17250		150.0
1352	20:14:41.309	17400		150.0
1353	20:14:41.339	17550		150.0
1354	20:14:41.354	17700		150.0
1355	20:14:41.369	17850		150.0
1356	20:14:41.382	18000		150.0
1357	20:14:41.397	18150		150.0
1358	20:14:41.412	18300		150.0
1359	20:14:41.427	18450		150.0
1360	20:14:41.442	18600		150.0
1361	20:14:41.457	18750		150.0
1362	20:14:41.472	18900		150.0
1363	20:14:41.501	19050		150.0
1364	20:14:41.517	19200		150.0
1365	20:14:41.532	19350		150.0
1366	20:14:41.547	19500		150.0
1367	20:14:41.562	19650		150.0
1368	20:14:41.591	19800		150.0
1369	20:14:41.609	19950		150.0
1370	20:14:41.624	0		50.0
1371	20:14:41.640	150		150.0
1372	20:14:41.654	300		150.0
1373	20:14:41.669	450		150.0
1374	20:14:41.684	600		150.0
1375	20:14:41.699	750		150.0
1376	20:14:41.729	900		150.0
1377	20:14:41.744	1050		150.0
1378	20:14:41.759	1200		150.0
1379	20:14:41.774	1350		150.0
1380	20:14:41.788	1500		150.0
1381	20:14:41.804	1650		150.0
1382	20:14:41.819	1800		150.0
1383	20:14:41.834	1950		150.0
1384	20:14:41.849	2100		150.0
1385	20:14:41.864	2250		150.0
1386	20:14:41.892	2400		150.0
1387	20:14:41.909	2550		150.0
1388	20:14:41.924	2700		150.0
1389	20:14:41.940	2850		150.0
1390	20:14:41.969	3000		150.0
1391	20:14:41.984	3150		150.0
1392	20:14:41.997	3300		150.0
1393	20:14:42.014	3450		150.0
1394	20:14:42.029	3600		150.0
1395	20:14:42.044	3750		150.0
1396	20:14:42.059	3900		150.0
1397	20:14:42.074	4050		150.0
1398	20:14:42.089	4200		150.0
1399	20:14:42.104	4350		150.0
1400	20:14:42.119	4500		150.0
1401	20:14:42.134	4650		150.0
1402	20:14:42.149	4800		150.0
1403	20:14:42.164	4950		150.0
1404	20:14:42.194	5100		150.0
1405	20:14:42.209	5250		150.0
1406	20:14:42.224	5400		150.0
1407	20:14:42.238	5550		150.0
1408	20:14:42.254	5700		150.0
1409	20:14:42.269	5850		150.0
1410	20:14:42.284	6000		150.0
1411	20:14:42.299	6150		150.0
1412	20:14:42.314	6300		150.0
1413	20:14:42.329	6450		150.0
1414	20:14:42.372	6600		150.0
1415	20:14:42.389	6750		150.0
1416	20:14:42.403	6900		150.0
1417	20:14:42.419	7050		150.0
1418	20:14:42.434	7200		150.0
1419	20:14:42.449	7350		150.0
1420	20:14:42.464	7500		150.0
1421	20:14:42.479	7650		150.0
1422	20:14:42.494	7800		150.0
1423	20:14:42.507	7950		150.0
1424	20:14:42.524	8100		150.0
1425	20:14:42.539	8250		150.0
1426	20:14:42.554	8400		150.0
1427	20:14:42.569	8550		150.0
1428	20:14:42.584	8700		150.0
1429	20:14:42.599	8850		150.0
1430	20:14:42.614	9000		150.0
1431	20:14:42.629	9150		150.0
1432	20:14:42.659	9300		150.0
1433	20:14:42.674	9450		150.0
1434	20:14:42.689	9600		150.0
1435	20:14:42.704	9750		150.0
1436	20:14:42.719	9900		150.0
1437	20:14:42.734	10050		150.0
1438	20:14:42.749	10200		150.0
1439	20:14:42.764	10350		150.0
1440	20:14:42.779	10500		150.0
1441	20:14:42.794	10650		150.0
1442	20:14:42.824	10800		150.0
1443	20:14:42.839	10950		150.0
1444	20:14:42.854	11100		150.0
1445	20:14:42.869	11250		150.0
1446	20:14:42.899	11400		150.0
1447	20:14:42.914	11550		150.0
1448	20:14:42.929	11700		150.0
1449	20:14:42.944	11850		150.0
1450	20:14:42.959	12000		150.0
1451	20:14:42.974	12150		150.0
1452	20:14:42.989	12300		150.0
1453	20:14:43.004	12450		150.0
1454	20:14:43.018	12600		150.0
1455	20:14:43.046	12750		150.0
1456	20:14:43.064	12900		150.0
1457	20:14:43.079	13050		150.0
1458	20:14:43.094	13200		150.0
1459	20:14:43.109	13350		150.0
1460	20:14:43.122	13500		150.0
1461	20:14:43.139	13650		150.0
1462	20:14:43.154	13800		150.0
1463	20:14:43.169	13950		150.0
1464	20:14:43.184	14100		150.0
1465	20:14:43.214	14250		150.0
1466	20:14:43.229	14400		150.0
1467	20:14:43.244	14550		150.0
1468	20:14:43.259	14700		150.0
1469	20:14:43.274	14850		150.0
1470	20:14:43.289	15000		150.0
1471	20:14:43.304	15150		150.0
1472	20:14:43.319	15300		150.0
1473	20:14:43.334	15450		150.0
1474	20:14:43.362	15600		150.0
1475	20:14:43.379	15750		150.0
1476	20:14:43.394	15900		150.0
1477	20:14:43.409	16050		150.0
1478	20:14:43.424	16200		150.0
1479	20:14:43.438	16350		150.0
1480	20:14:43.454	16500		150.0
1481	20:14:43.469	16650		150.0
1482	20:14:43.484	16800		150.0
1483	20:14:43.512	16950		150.0
1484	20:14:43.528	17100		150.0
1485	20:14:43.544	17250		150.0
1486	20:14:43.559	17400		150.0
1487	20:14:43.574	17550		150.0
1488	20:14:43.604	17700		150.0
1489	20:14:43.619	17850		150.0
