scan_time分析报告 - baseus-主板固定60Hz发送2.txt
==================================================

基本统计信息:
  总数据包数: 1475
  有效scan_time数: 1475
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 149.25
  递增值标准差: 8.61
  最小递增值: 50
  最大递增值: 150

重置分析:
  检测到重置次数: 11
  重置点位置: [134, 268, 402, 536, 670, 804, 938, 1072, 1206, 1340]...
  平均重置间隔: 122.9 包/次

一致性评估:
  一致性评分: 0.104 (1.0为完美一致)
  评估结果: 较差 - scan_time递增不稳定

详细数据:
序号	时间戳		scan_time	递增值
788	20:13:13.469	17550		150.0
789	20:13:13.484	17700		150.0
790	20:13:13.499	17850		150.0
791	20:13:13.515	18000		150.0
792	20:13:13.530	18150		150.0
793	20:13:13.545	18300		150.0
794	20:13:13.559	18450		150.0
795	20:13:13.589	18600		150.0
796	20:13:13.604	18750		150.0
797	20:13:13.619	18900		150.0
798	20:13:13.634	19050		150.0
799	20:13:13.649	19200		150.0
800	20:13:13.664	19350		150.0
801	20:13:13.679	19500		150.0
802	20:13:13.694	19650		150.0
803	20:13:13.709	19800		150.0
804	20:13:13.723	19950		150.0
805	20:13:13.752	0		50.0
806	20:13:13.769	150		150.0
807	20:13:13.784	300		150.0
808	20:13:13.799	450		150.0
809	20:13:13.815	600		150.0
810	20:13:13.828	750		150.0
811	20:13:13.845	900		150.0
812	20:13:13.859	1050		150.0
813	20:13:13.874	1200		150.0
814	20:13:13.917	1350		150.0
815	20:13:13.933	1500		150.0
816	20:13:13.949	1650		150.0
817	20:13:13.963	1800		150.0
818	20:13:13.978	1950		150.0
819	20:13:13.993	2100		150.0
820	20:13:14.008	2250		150.0
821	20:13:14.023	2400		150.0
822	20:13:14.038	2550		150.0
823	20:13:14.053	2700		150.0
824	20:13:14.068	2850		150.0
825	20:13:14.083	3000		150.0
826	20:13:14.098	3150		150.0
827	20:13:14.113	3300		150.0
828	20:13:14.128	3450		150.0
829	20:13:14.143	3600		150.0
830	20:13:14.158	3750		150.0
831	20:13:14.173	3900		150.0
832	20:13:14.202	4050		150.0
833	20:13:14.219	4200		150.0
834	20:13:14.233	4350		150.0
835	20:13:14.248	4500		150.0
836	20:13:14.263	4650		150.0
837	20:13:14.278	4800		150.0
838	20:13:14.293	4950		150.0
839	20:13:14.308	5100		150.0
840	20:13:14.323	5250		150.0
841	20:13:14.338	5400		150.0
842	20:13:14.367	5550		150.0
843	20:13:14.383	5700		150.0
844	20:13:14.398	5850		150.0
845	20:13:14.413	6000		150.0
846	20:13:14.443	6150		150.0
847	20:13:14.458	6300		150.0
848	20:13:14.473	6450		150.0
849	20:13:14.488	6600		150.0
850	20:13:14.503	6750		150.0
851	20:13:14.518	6900		150.0
852	20:13:14.533	7050		150.0
853	20:13:14.548	7200		150.0
854	20:13:14.563	7350		150.0
855	20:13:14.592	7500		150.0
856	20:13:14.608	7650		150.0
857	20:13:14.623	7800		150.0
858	20:13:14.638	7950		150.0
859	20:13:14.653	8100		150.0
860	20:13:14.668	8250		150.0
861	20:13:14.683	8400		150.0
862	20:13:14.698	8550		150.0
863	20:13:14.713	8700		150.0
864	20:13:14.743	8850		150.0
865	20:13:14.758	9000		150.0
866	20:13:14.773	9150		150.0
867	20:13:14.788	9300		150.0
868	20:13:14.803	9450		150.0
869	20:13:14.818	9600		150.0
870	20:13:14.833	9750		150.0
871	20:13:14.848	9900		150.0
872	20:13:14.863	10050		150.0
873	20:13:14.878	10200		150.0
874	20:13:14.906	10350		150.0
875	20:13:14.923	10500		150.0
876	20:13:14.938	10650		150.0
877	20:13:14.953	10800		150.0
878	20:13:14.969	10950		150.0
879	20:13:14.999	11100		150.0
880	20:13:15.015	11250		150.0
881	20:13:15.030	11400		150.0
882	20:13:15.045	11550		150.0
883	20:13:15.058	11700		150.0
884	20:13:15.073	11850		150.0
885	20:13:15.088	12000		150.0
886	20:13:15.103	12150		150.0
887	20:13:15.132	12300		150.0
888	20:13:15.148	12450		150.0
889	20:13:15.163	12600		150.0
890	20:13:15.178	12750		150.0
891	20:13:15.193	12900		150.0
892	20:13:15.208	13050		150.0
893	20:13:15.223	13200		150.0
894	20:13:15.238	13350		150.0
895	20:13:15.253	13500		150.0
896	20:13:15.282	13650		150.0
897	20:13:15.299	13800		150.0
898	20:13:15.315	13950		150.0
899	20:13:15.330	14100		150.0
900	20:13:15.345	14250		150.0
901	20:13:15.359	14400		150.0
902	20:13:15.374	14550		150.0
903	20:13:15.389	14700		150.0
904	20:13:15.404	14850		150.0
905	20:13:15.419	15000		150.0
906	20:13:15.449	15150		150.0
907	20:13:15.464	15300		150.0
908	20:13:15.479	15450		150.0
909	20:13:15.494	15600		150.0
910	20:13:15.509	15750		150.0
911	20:13:15.539	15900		150.0
912	20:13:15.554	16050		150.0
913	20:13:15.568	16200		150.0
914	20:13:15.584	16350		150.0
915	20:13:15.599	16500		150.0
916	20:13:15.615	16650		150.0
917	20:13:15.630	16800		150.0
918	20:13:15.645	16950		150.0
919	20:13:15.673	17100		150.0
920	20:13:15.689	17250		150.0
921	20:13:15.704	17400		150.0
922	20:13:15.719	17550		150.0
923	20:13:15.734	17700		150.0
924	20:13:15.749	17850		150.0
925	20:13:15.764	18000		150.0
926	20:13:15.779	18150		150.0
927	20:13:15.794	18300		150.0
928	20:13:15.822	18450		150.0
929	20:13:15.839	18600		150.0
930	20:13:15.854	18750		150.0
931	20:13:15.869	18900		150.0
932	20:13:15.883	19050		150.0
933	20:13:15.898	19200		150.0
934	20:13:15.912	19350		150.0
935	20:13:15.930	19500		150.0
936	20:13:15.945	19650		150.0
937	20:13:15.960	19800		150.0
938	20:13:15.989	19950		150.0
939	20:13:16.004	0		50.0
940	20:13:16.019	150		150.0
941	20:13:16.034	300		150.0
942	20:13:16.049	450		150.0
943	20:13:16.079	600		150.0
944	20:13:16.094	750		150.0
945	20:13:16.109	900		150.0
946	20:13:16.124	1050		150.0
947	20:13:16.139	1200		150.0
948	20:13:16.154	1350		150.0
949	20:13:16.169	1500		150.0
950	20:13:16.183	1650		150.0
951	20:13:16.212	1800		150.0
952	20:13:16.230	1950		150.0
953	20:13:16.245	2100		150.0
954	20:13:16.260	2250		150.0
955	20:13:16.274	2400		150.0
956	20:13:16.288	2550		150.0
957	20:13:16.304	2700		150.0
958	20:13:16.319	2850		150.0
959	20:13:16.334	3000		150.0
960	20:13:16.364	3150		150.0
961	20:13:16.379	3300		150.0
962	20:13:16.393	3450		150.0
963	20:13:16.409	3600		150.0
964	20:13:16.424	3750		150.0
965	20:13:16.439	3900		150.0
966	20:13:16.454	4050		150.0
967	20:13:16.469	4200		150.0
968	20:13:16.484	4350		150.0
969	20:13:16.499	4500		150.0
970	20:13:16.530	4650		150.0
971	20:13:16.545	4800		150.0
972	20:13:16.560	4950		150.0
973	20:13:16.574	5100		150.0
974	20:13:16.589	5250		150.0
975	20:13:16.617	5400		150.0
976	20:13:16.634	5550		150.0
977	20:13:16.649	5700		150.0
978	20:13:16.664	5850		150.0
979	20:13:16.679	6000		150.0
980	20:13:16.693	6150		150.0
981	20:13:16.709	6300		150.0
982	20:13:16.724	6450		150.0
983	20:13:16.754	6600		150.0
984	20:13:16.769	6750		150.0
985	20:13:16.784	6900		150.0
986	20:13:16.798	7050		150.0
987	20:13:16.814	7200		150.0
988	20:13:16.830	7350		150.0
989	20:13:16.845	7500		150.0
990	20:13:16.859	7650		150.0
991	20:13:16.874	7800		150.0
992	20:13:16.903	7950		150.0
993	20:13:16.919	8100		150.0
994	20:13:16.934	8250		150.0
995	20:13:16.949	8400		150.0
996	20:13:16.963	8550		150.0
997	20:13:16.978	8700		150.0
998	20:13:16.993	8850		150.0
999	20:13:17.008	9000		150.0
1000	20:13:17.023	9150		150.0
1001	20:13:17.038	9300		150.0
1002	20:13:17.067	9450		150.0
1003	20:13:17.083	9600		150.0
1004	20:13:17.098	9750		150.0
1005	20:13:17.113	9900		150.0
1006	20:13:17.128	10050		150.0
1007	20:13:17.143	10200		150.0
1008	20:13:17.158	10350		150.0
1009	20:13:17.173	10500		150.0
1010	20:13:17.189	10650		150.0
1011	20:13:17.218	10800		150.0
1012	20:13:17.233	10950		150.0
1013	20:13:17.248	11100		150.0
1014	20:13:17.263	11250		150.0
1015	20:13:17.278	11400		150.0
1016	20:13:17.293	11550		150.0
1017	20:13:17.308	11700		150.0
1018	20:13:17.323	11850		150.0
1019	20:13:17.338	12000		150.0
1020	20:13:17.367	12150		150.0
1021	20:13:17.383	12300		150.0
1022	20:13:17.398	12450		150.0
1023	20:13:17.413	12600		150.0
1024	20:13:17.429	12750		150.0
1025	20:13:17.445	12900		150.0
1026	20:13:17.459	13050		150.0
1027	20:13:17.474	13200		150.0
1028	20:13:17.489	13350		150.0
1029	20:13:17.504	13500		150.0
1030	20:13:17.534	13650		150.0
1031	20:13:17.549	13800		150.0
1032	20:13:17.564	13950		150.0
1033	20:13:17.579	14100		150.0
1034	20:13:17.594	14250		150.0
1035	20:13:17.622	14400		150.0
1036	20:13:17.639	14550		150.0
1037	20:13:17.654	14700		150.0
1038	20:13:17.669	14850		150.0
1039	20:13:17.684	15000		150.0
1040	20:13:17.699	15150		150.0
1041	20:13:17.714	15300		150.0
1042	20:13:17.730	15450		150.0
1043	20:13:17.759	15600		150.0
1044	20:13:17.774	15750		150.0
1045	20:13:17.789	15900		150.0
1046	20:13:17.804	16050		150.0
1047	20:13:17.819	16200		150.0
1048	20:13:17.834	16350		150.0
1049	20:13:17.849	16500		150.0
1050	20:13:17.864	16650		150.0
1051	20:13:17.879	16800		150.0
1052	20:13:17.909	16950		150.0
1053	20:13:17.923	17100		150.0
1054	20:13:17.939	17250		150.0
1055	20:13:17.954	17400		150.0
1056	20:13:17.968	17550		150.0
1057	20:13:17.983	17700		150.0
1058	20:13:17.998	17850		150.0
1059	20:13:18.013	18000		150.0
1060	20:13:18.028	18150		150.0
1061	20:13:18.043	18300		150.0
1062	20:13:18.071	18450		150.0
1063	20:13:18.088	18600		150.0
1064	20:13:18.103	18750		150.0
1065	20:13:18.118	18900		150.0
1066	20:13:18.133	19050		150.0
1067	20:13:18.148	19200		150.0
1068	20:13:18.163	19350		150.0
1069	20:13:18.178	19500		150.0
1070	20:13:18.193	19650		150.0
1071	20:13:18.222	19800		150.0
1072	20:13:18.238	19950		150.0
1073	20:13:18.253	0		50.0
1074	20:13:18.268	150		150.0
1075	20:13:18.283	300		150.0
1076	20:13:18.298	450		150.0
1077	20:13:18.313	600		150.0
1078	20:13:18.328	750		150.0
1079	20:13:18.343	900		150.0
1080	20:13:18.371	1050		150.0
1081	20:13:18.388	1200		150.0
1082	20:13:18.403	1350		150.0
1083	20:13:18.418	1500		150.0
1084	20:13:18.433	1650		150.0
1085	20:13:18.448	1800		150.0
1086	20:13:18.463	1950		150.0
1087	20:13:18.478	2100		150.0
1088	20:13:18.493	2250		150.0
1089	20:13:18.508	2400		150.0
1090	20:13:18.536	2550		150.0
1091	20:13:18.553	2700		150.0
1092	20:13:18.568	2850		150.0
1093	20:13:18.583	3000		150.0
1094	20:13:18.598	3150		150.0
1095	20:13:18.627	3300		150.0
1096	20:13:18.643	3450		150.0
1097	20:13:18.658	3600		150.0
1098	20:13:18.673	3750		150.0
1099	20:13:18.688	3900		150.0
1100	20:13:18.703	4050		150.0
1101	20:13:18.718	4200		150.0
1102	20:13:18.733	4350		150.0
1103	20:13:18.762	4500		150.0
1104	20:13:18.778	4650		150.0
1105	20:13:18.793	4800		150.0
1106	20:13:18.808	4950		150.0
1107	20:13:18.823	5100		150.0
1108	20:13:18.838	5250		150.0
1109	20:13:18.853	5400		150.0
1110	20:13:18.868	5550		150.0
1111	20:13:18.883	5700		150.0
1112	20:13:18.911	5850		150.0
1113	20:13:18.928	6000		150.0
1114	20:13:18.945	6150		150.0
1115	20:13:18.959	6300		150.0
1116	20:13:18.974	6450		150.0
1117	20:13:18.989	6600		150.0
1118	20:13:19.004	6750		150.0
1119	20:13:19.019	6900		150.0
1120	20:13:19.034	7050		150.0
1121	20:13:19.048	7200		150.0
1122	20:13:19.076	7350		150.0
1123	20:13:19.094	7500		150.0
1124	20:13:19.109	7650		150.0
1125	20:13:19.123	7800		150.0
1126	20:13:19.138	7950		150.0
1127	20:13:19.153	8100		150.0
1128	20:13:19.169	8250		150.0
1129	20:13:19.184	8400		150.0
1130	20:13:19.198	8550		150.0
1131	20:13:19.243	8700		150.0
1132	20:13:19.259	8850		150.0
1133	20:13:19.274	9000		150.0
1134	20:13:19.289	9150		150.0
1135	20:13:19.304	9300		150.0
1136	20:13:19.319	9450		150.0
1137	20:13:19.334	9600		150.0
1138	20:13:19.349	9750		150.0
1139	20:13:19.364	9900		150.0
1140	20:13:19.379	10050		150.0
1141	20:13:19.394	10200		150.0
1142	20:13:19.409	10350		150.0
1143	20:13:19.424	10500		150.0
1144	20:13:19.439	10650		150.0
1145	20:13:19.454	10800		150.0
1146	20:13:19.469	10950		150.0
1147	20:13:19.484	11100		150.0
1148	20:13:19.499	11250		150.0
1149	20:13:19.514	11400		150.0
1150	20:13:19.545	11550		150.0
1151	20:13:19.559	11700		150.0
1152	20:13:19.574	11850		150.0
1153	20:13:19.589	12000		150.0
1154	20:13:19.604	12150		150.0
1155	20:13:19.632	12300		150.0
1156	20:13:19.649	12450		150.0
1157	20:13:19.663	12600		150.0
1158	20:13:19.679	12750		150.0
1159	20:13:19.694	12900		150.0
1160	20:13:19.709	13050		150.0
1161	20:13:19.724	13200		150.0
1162	20:13:19.739	13350		150.0
1163	20:13:19.754	13500		150.0
1164	20:13:19.768	13650		150.0
1165	20:13:19.784	13800		150.0
1166	20:13:19.799	13950		150.0
1167	20:13:19.814	14100		150.0
1168	20:13:19.845	14250		150.0
1169	20:13:19.859	14400		150.0
1170	20:13:19.874	14550		150.0
1171	20:13:19.889	14700		150.0
1172	20:13:19.904	14850		150.0
1173	20:13:19.919	15000		150.0
1174	20:13:19.934	15150		150.0
1175	20:13:19.949	15300		150.0
1176	20:13:19.963	15450		150.0
1177	20:13:19.978	15600		150.0
1178	20:13:20.007	15750		150.0
1179	20:13:20.023	15900		150.0
1180	20:13:20.038	16050		150.0
1181	20:13:20.053	16200		150.0
1182	20:13:20.068	16350		150.0
1183	20:13:20.083	16500		150.0
1184	20:13:20.098	16650		150.0
1185	20:13:20.113	16800		150.0
1186	20:13:20.128	16950		150.0
1187	20:13:20.157	17100		150.0
1188	20:13:20.173	17250		150.0
1189	20:13:20.189	17400		150.0
1190	20:13:20.204	17550		150.0
1191	20:13:20.219	17700		150.0
1192	20:13:20.247	17850		150.0
1193	20:13:20.264	18000		150.0
1194	20:13:20.278	18150		150.0
1195	20:13:20.293	18300		150.0
1196	20:13:20.308	18450		150.0
1197	20:13:20.323	18600		150.0
1198	20:13:20.338	18750		150.0
1199	20:13:20.353	18900		150.0
1200	20:13:20.368	19050		150.0
1201	20:13:20.383	19200		150.0
1202	20:13:20.398	19350		150.0
1203	20:13:20.413	19500		150.0
1204	20:13:20.428	19650		150.0
1205	20:13:20.458	19800		150.0
1206	20:13:20.473	19950		150.0
1207	20:13:20.488	0		50.0
1208	20:13:20.504	150		150.0
1209	20:13:20.519	300		150.0
1210	20:13:20.534	450		150.0
1211	20:13:20.549	600		150.0
1212	20:13:20.564	750		150.0
1213	20:13:20.579	900		150.0
1214	20:13:20.594	1050		150.0
1215	20:13:20.624	1200		150.0
1216	20:13:20.639	1350		150.0
1217	20:13:20.654	1500		150.0
1218	20:13:20.669	1650		150.0
1219	20:13:20.684	1800		150.0
1220	20:13:20.699	1950		150.0
1221	20:13:20.714	2100		150.0
1222	20:13:20.730	2250		150.0
1223	20:13:20.745	2400		150.0
1224	20:13:20.774	2550		150.0
1225	20:13:20.789	2700		150.0
1226	20:13:20.804	2850		150.0
1227	20:13:20.818	3000		150.0
1228	20:13:20.833	3150		150.0
1229	20:13:20.848	3300		150.0
1230	20:13:20.863	3450		150.0
1231	20:13:20.878	3600		150.0
1232	20:13:20.893	3750		150.0
1233	20:13:20.922	3900		150.0
1234	20:13:20.938	4050		150.0
1235	20:13:20.953	4200		150.0
1236	20:13:20.968	4350		150.0
1237	20:13:20.983	4500		150.0
1238	20:13:20.998	4650		150.0
1239	20:13:21.013	4800		150.0
1240	20:13:21.028	4950		150.0
1241	20:13:21.043	5100		150.0
1242	20:13:21.058	5250		150.0
1243	20:13:21.087	5400		150.0
1244	20:13:21.103	5550		150.0
1245	20:13:21.119	5700		150.0
1246	20:13:21.134	5850		150.0
1247	20:13:21.149	6000		150.0
1248	20:13:21.164	6150		150.0
1249	20:13:21.179	6300		150.0
1250	20:13:21.194	6450		150.0
1251	20:13:21.209	6600		150.0
1252	20:13:21.237	6750		150.0
1253	20:13:21.254	6900		150.0
1254	20:13:21.269	7050		150.0
1255	20:13:21.284	7200		150.0
1256	20:13:21.299	7350		150.0
1257	20:13:21.314	7500		150.0
1258	20:13:21.330	7650		150.0
1259	20:13:21.345	7800		150.0
1260	20:13:21.359	7950		150.0
1261	20:13:21.388	8100		150.0
1262	20:13:21.403	8250		150.0
1263	20:13:21.419	8400		150.0
1264	20:13:21.434	8550		150.0
1265	20:13:21.449	8700		150.0
1266	20:13:21.479	8850		150.0
1267	20:13:21.494	9000		150.0
1268	20:13:21.508	9150		150.0
1269	20:13:21.524	9300		150.0
1270	20:13:21.539	9450		150.0
1271	20:13:21.554	9600		150.0
1272	20:13:21.569	9750		150.0
1273	20:13:21.584	9900		150.0
1274	20:13:21.599	10050		150.0
1275	20:13:21.613	10200		150.0
1276	20:13:21.630	10350		150.0
1277	20:13:21.645	10500		150.0
1278	20:13:21.658	10650		150.0
1279	20:13:21.674	10800		150.0
1280	20:13:21.704	10950		150.0
1281	20:13:21.719	11100		150.0
1282	20:13:21.734	11250		150.0
1283	20:13:21.749	11400		150.0
1284	20:13:21.764	11550		150.0
1285	20:13:21.779	11700		150.0
1286	20:13:21.794	11850		150.0
1287	20:13:21.809	12000		150.0
1288	20:13:21.824	12150		150.0
1289	20:13:21.852	12300		150.0
1290	20:13:21.869	12450		150.0
1291	20:13:21.884	12600		150.0
1292	20:13:21.899	12750		150.0
1293	20:13:21.914	12900		150.0
1294	20:13:21.930	13050		150.0
1295	20:13:21.945	13200		150.0
1296	20:13:21.959	13350		150.0
1297	20:13:21.974	13500		150.0
1298	20:13:22.004	13650		150.0
1299	20:13:22.018	13800		150.0
1300	20:13:22.034	13950		150.0
1301	20:13:22.049	14100		150.0
1302	20:13:22.064	14250		150.0
1303	20:13:22.079	14400		150.0
1304	20:13:22.094	14550		150.0
1305	20:13:22.109	14700		150.0
1306	20:13:22.123	14850		150.0
1307	20:13:22.139	15000		150.0
1308	20:13:22.169	15150		150.0
1309	20:13:22.184	15300		150.0
1310	20:13:22.199	15450		150.0
1311	20:13:22.214	15600		150.0
1312	20:13:22.229	15750		150.0
1313	20:13:22.245	15900		150.0
1314	20:13:22.259	16050		150.0
1315	20:13:22.274	16200		150.0
1316	20:13:22.289	16350		150.0
1317	20:13:22.317	16500		150.0
1318	20:13:22.334	16650		150.0
1319	20:13:22.349	16800		150.0
1320	20:13:22.364	16950		150.0
1321	20:13:22.379	17100		150.0
1322	20:13:22.394	17250		150.0
1323	20:13:22.409	17400		150.0
1324	20:13:22.424	17550		150.0
1325	20:13:22.439	17700		150.0
1326	20:13:22.468	17850		150.0
1327	20:13:22.484	18000		150.0
1328	20:13:22.499	18150		150.0
1329	20:13:22.514	18300		150.0
1330	20:13:22.530	18450		150.0
1331	20:13:22.545	18600		150.0
1332	20:13:22.560	18750		150.0
1333	20:13:22.574	18900		150.0
1334	20:13:22.589	19050		150.0
1335	20:13:22.619	19200		150.0
1336	20:13:22.633	19350		150.0
1337	20:13:22.649	19500		150.0
1338	20:13:22.664	19650		150.0
1339	20:13:22.679	19800		150.0
1340	20:13:22.694	19950		150.0
1341	20:13:22.709	0		50.0
1342	20:13:22.724	150		150.0
1343	20:13:22.738	300		150.0
1344	20:13:22.754	450		150.0
1345	20:13:22.784	600		150.0
1346	20:13:22.799	750		150.0
1347	20:13:22.814	900		150.0
1348	20:13:22.830	1050		150.0
1349	20:13:22.845	1200		150.0
1350	20:13:22.859	1350		150.0
1351	20:13:22.874	1500		150.0
1352	20:13:22.889	1650		150.0
1353	20:13:22.904	1800		150.0
1354	20:13:22.934	1950		150.0
1355	20:13:22.948	2100		150.0
1356	20:13:22.964	2250		150.0
1357	20:13:22.978	2400		150.0
1358	20:13:22.994	2550		150.0
1359	20:13:23.009	2700		150.0
1360	20:13:23.024	2850		150.0
1361	20:13:23.039	3000		150.0
1362	20:13:23.053	3150		150.0
1363	20:13:23.082	3300		150.0
1364	20:13:23.099	3450		150.0
1365	20:13:23.114	3600		150.0
1366	20:13:23.130	3750		150.0
1367	20:13:23.145	3900		150.0
1368	20:13:23.160	4050		150.0
1369	20:13:23.174	4200		150.0
1370	20:13:23.189	4350		150.0
1371	20:13:23.204	4500		150.0
1372	20:13:23.234	4650		150.0
1373	20:13:23.248	4800		150.0
1374	20:13:23.264	4950		150.0
1375	20:13:23.279	5100		150.0
1376	20:13:23.294	5250		150.0
1377	20:13:23.309	5400		150.0
1378	20:13:23.324	5550		150.0
1379	20:13:23.339	5700		150.0
1380	20:13:23.353	5850		150.0
1381	20:13:23.369	6000		150.0
1382	20:13:23.399	6150		150.0
1383	20:13:23.414	6300		150.0
1384	20:13:23.430	6450		150.0
1385	20:13:23.445	6600		150.0
1386	20:13:23.474	6750		150.0
1387	20:13:23.489	6900		150.0
1388	20:13:23.504	7050		150.0
1389	20:13:23.519	7200		150.0
1390	20:13:23.534	7350		150.0
1391	20:13:23.549	7500		150.0
1392	20:13:23.564	7650		150.0
1393	20:13:23.579	7800		150.0
1394	20:13:23.594	7950		150.0
1395	20:13:23.623	8100		150.0
1396	20:13:23.639	8250		150.0
1397	20:13:23.654	8400		150.0
1398	20:13:23.669	8550		150.0
1399	20:13:23.684	8700		150.0
1400	20:13:23.699	8850		150.0
1401	20:13:23.714	9000		150.0
1402	20:13:23.730	9150		150.0
1403	20:13:23.745	9300		150.0
1404	20:13:23.774	9450		150.0
1405	20:13:23.789	9600		150.0
1406	20:13:23.804	9750		150.0
1407	20:13:23.834	9900		150.0
1408	20:13:23.849	10050		150.0
1409	20:13:23.863	10200		150.0
1410	20:13:23.879	10350		150.0
1411	20:13:23.894	10500		150.0
1412	20:13:23.909	10650		150.0
1413	20:13:23.924	10800		150.0
1414	20:13:23.939	10950		150.0
1415	20:13:23.954	11100		150.0
1416	20:13:23.968	11250		150.0
1417	20:13:23.983	11400		150.0
1418	20:13:24.011	11550		150.0
1419	20:13:24.028	11700		150.0
1420	20:13:24.043	11850		150.0
1421	20:13:24.058	12000		150.0
1422	20:13:24.073	12150		150.0
1423	20:13:24.088	12300		150.0
1424	20:13:24.103	12450		150.0
1425	20:13:24.118	12600		150.0
1426	20:13:24.133	12750		150.0
1427	20:13:24.161	12900		150.0
1428	20:13:24.178	13050		150.0
1429	20:13:24.194	13200		150.0
1430	20:13:24.208	13350		150.0
1431	20:13:24.223	13500		150.0
1432	20:13:24.238	13650		150.0
1433	20:13:24.254	13800		150.0
1434	20:13:24.269	13950		150.0
1435	20:13:24.283	14100		150.0
1436	20:13:24.311	14250		150.0
1437	20:13:24.328	14400		150.0
1438	20:13:24.343	14550		150.0
1439	20:13:24.358	14700		150.0
1440	20:13:24.373	14850		150.0
1441	20:13:24.388	15000		150.0
1442	20:13:24.403	15150		150.0
1443	20:13:24.418	15300		150.0
1444	20:13:24.447	15450		150.0
1445	20:13:24.463	15600		150.0
1446	20:13:24.478	15750		150.0
1447	20:13:24.493	15900		150.0
1448	20:13:24.509	16050		150.0
1449	20:13:24.524	16200		150.0
1450	20:13:24.539	16350		150.0
1451	20:13:24.554	16500		150.0
1452	20:13:24.569	16650		150.0
1453	20:13:24.583	16800		150.0
1454	20:13:24.599	16950		150.0
1455	20:13:24.628	17100		150.0
1456	20:13:24.645	17250		150.0
1457	20:13:24.660	17400		150.0
1458	20:13:24.674	17550		150.0
1459	20:13:24.689	17700		150.0
1460	20:13:24.704	17850		150.0
1461	20:13:24.719	18000		150.0
1462	20:13:24.734	18150		150.0
1463	20:13:24.749	18300		150.0
1464	20:13:24.779	18450		150.0
1465	20:13:24.794	18600		150.0
1466	20:13:24.809	18750		150.0
1467	20:13:24.824	18900		150.0
1468	20:13:24.839	19050		150.0
1469	20:13:24.854	19200		150.0
1470	20:13:24.869	19350		150.0
1471	20:13:24.884	19500		150.0
1472	20:13:24.899	19650		150.0
1473	20:13:24.914	19800		150.0
1474	20:13:24.942	19950		150.0
1475	20:13:24.959	0		50.0
